x,y,z
19.562852812030574,18.97940523525066,24.294883626708913
18.604101316738674,18.621641308190668,24.853911608399848
0.07538526301601478,0.778583119212437,7.105099490685851
1.5172553369556228,3.3056116640715842,7.266435317602594
1.5522325630443912,30.64737997328202,4.721383239246558
0.1324423809082974,2.4719329251478523,4.702011302590466
1.5869972230287253,1.5875789059731944,2.319673203055423
0.08931051886117697,4.208634220244626,2.41355331911175
3.016602567474868,0.873698324654157,7.129797248740259
4.439769838701567,3.381962843584461,7.2434500245954405
4.468393181714255,0.06895871880092944,4.807730884558771
2.9497390204429146,2.5997073801724047,4.806834425750351
4.413310902090099,1.7281427407308023,2.4414083154928394
2.976170482406956,4.36328604557062,2.4273181674710322
5.900095436182648,0.7820028171547768,7.282449295795801
7.321269977614796,3.428821385743774,7.189087341392158
7.398276505831552,30.577264680290604,4.874085112068365
5.991110622236386,2.5332026991670804,4.859704278258818
7.291471224831256,1.740171501838959,2.4286212411592962
5.912643966206175,4.275038447146474,2.3845205638821914
8.787360887243137,0.8687776791902545,7.365500713717741
10.33825309914633,3.3395328961548683,7.145182193879309
10.334009567721406,30.627176002788595,4.806120377886899
8.972862100764923,2.4605384205866363,4.768817720657033
10.371321754954819,1.7282336187388225,2.4016308349704887
8.930666456295494,4.27200477845123,2.322490123135355
11.795425878015484,0.7908345376020423,7.267756618799303
13.327144982799597,3.350012361234783,7.000578278713043
13.2781949515295,30.655916576709217,4.86019796612198
11.832563493388879,2.5385418029228344,4.791944442788655
13.324767330111642,1.6946569686106896,2.4261158384790935
11.850313422241797,4.232494828840276,2.4137259682941132
14.85685533421175,0.7963513889661498,7.272324921437914
16.29329863034815,3.387699641810909,7.210574737487385
16.20958869767668,30.62131439567649,4.88076887234913
14.864625184900582,2.47155260347256,4.796651684064615
16.251013281034083,1.734949462335602,2.4292640421173375
14.75491146031674,4.2233568345199055,2.460301875987047
17.754835600676508,0.8616047497244759,7.3058593344448255
19.22841978924961,3.3071836270071704,7.182695973896252
19.23176315300561,0.009517749936783493,4.861400407031641
17.70019817515447,2.573545867206877,4.8236752864659245
19.208053528193883,1.7821706425148376,2.469797129854923
17.81629736873883,4.2763494357611025,2.37936351785147
20.735835484286206,0.7933950264720125,7.174922324226007
22.246214431272637,3.390047081681566,7.29239123403171
22.202348587846473,30.647343405716228,4.701510023714521
20.747689018544946,2.5385110220205496,4.7970224879185706
22.091191691475775,1.7373879407881707,2.2963088769630864
20.751477767912657,4.293317311974255,2.4361301263368103
23.638997062412322,0.7637555155028726,7.182807761266337
25.074028574847933,3.340156077778162,7.060393343217854
25.095628445447158,30.650809448828063,4.731394389714204
23.60632750040142,2.545060674358419,4.741814044904522
25.098017653951583,1.740965570172335,2.279757097377102
23.633914441385194,4.163215380597295,2.3283095226543855
26.573728210844592,0.7353101018331285,7.284368397668332
27.974668703195313,3.3011937124571693,7.211093914489296
28.082224766152404,30.60683740536708,4.79744110602816
26.515385801649344,2.4487080897709395,4.8015215621435345
28.076708255383235,1.6765386707743182,2.4104771333596324
26.64453567739248,4.225200832137753,2.362904230721672
29.499219356223605,0.7940926960063224,7.341468959208715
31.028676288182552,3.342870829338827,7.113002268409856
31.04326662902157,0.07876544074231556,4.784761059953272
29.51556257918961,2.5686915756563162,4.763962424748298
31.05235883422894,1.7262814461946663,2.4383536575125273
29.505945805048324,4.246141593483441,2.2957162046073227
0.01648192895094286,5.833761617015746,7.228507912863266
1.4867194462390378,8.372346770266505,7.412423741622856
1.4530037114585381,5.168907974598818,4.879741102459447
32.46061447792176,7.646066281434881,4.891093445634647
1.4997087521281485,6.938515691933427,2.461463606279664
32.458131981041305,9.408996013462271,2.346354848768402
2.9972742715173704,5.929738103805632,7.117732742351043
4.463054936997867,8.494837306744783,7.307225672999895
4.538089674730282,5.128156052791536,4.788729668427604
2.967192559483075,7.622141030243932,4.882667914950479
4.432634591931089,6.780021938055253,2.3618333761075956
2.923880574800168,9.435765826774166,2.403792885982162
5.840957196313247,5.960861979847895,7.173714241442322
7.286024174963284,8.48985701476792,7.241532007871308
7.491860014393922,5.0486630848133505,4.8632773251484975
5.952708045415346,7.681542624403145,4.790376871957945
7.368595707904113,6.878827305038529,2.4940316912497718
5.82471332103994,9.410741090187948,2.391667774675848
8.885828261201205,5.968407675611082,7.307180820147034
10.296507341086038,8.458085265400486,7.24455632528637
10.338147055013673,5.167405455328581,4.74522654450409
8.807516751297685,7.750172263140639,4.885537835312758
10.336505490524551,6.778731376475017,2.426367103008635
8.865291894962873,9.401957274590497,2.4887126703181397
11.783300221062449,5.828174938560386,7.263851012106
13.297992106155485,8.461769314284181,7.23560128060714
13.327959622131527,5.1396636866068555,4.830013296668349
11.773806763270642,7.656326589471444,4.8462612825397064
13.204989086559111,6.914270651520942,2.45070200038908
11.741336750311058,9.396547523804834,2.4613460180988507
14.81386318734713,5.911285156294302,7.235335505747614
16.344990846477735,8.467958715419035,7.14353196946366
16.286593329582583,5.1354245183149025,4.806449283107537
14.812740638568926,7.655538843060561,4.788760898331125
16.295946363755846,6.777286187152001,2.4002723872466465
14.808282019081364,9.474953468152798,2.3881777918340776
17.803313035280496,5.939129264898021,7.208862349649183
19.383691043091268,8.514759692715199,7.147747904388363
19.219188294135627,5.10363013980358,4.817922517168144
17.78664693902658,7.683457860467903,4.828832078615572
19.312831133666116,6.7850664800203955,2.420085466530674
17.745171420179307,9.32745770541569,2.4344822442444083
20.697909134349285,5.830082237926286,7.202377374872185
22.233224686367187,8.429838074206499,7.4611066722689845
22.192310556736444,5.1347525393150875,4.794187411824563
20.84008671528407,7.719001936473236,4.866622574677793
22.128547398960016,6.765216787308602,2.4771691826571955
20.70243562358503,9.3896538485105,2.4977318189770434
23.75885681473166,5.8759175257587835,7.154762025456262
25.13127339386388,8.457918983382832,7.271591027361776
25.139460891479697,5.073062204843409,4.694343401922787
23.63183011135539,7.631293103353879,4.862897894783658
25.079854733039273,6.722742002769625,2.4341697688021298
23.577099065548733,9.327294120458193,2.4641838793351925
26.586684366200753,5.874256901831543,7.137385985237037
28.118708913922553,8.46788948331963,7.206626743046495
27.985810829388917,5.089051934072991,4.7958871678719515
26.526848513433457,7.662632405269552,4.760682513853121
28.069792664425822,6.8125546274999405,2.387101030857231
26.55161049089196,9.42852707671188,2.4051983894248905
29.54798829984358,5.832481046280121,7.267998444442423
31.056893956483496,8.483931135950943,7.356299480679399
30.893712661832534,5.069966945937507,4.724200971102669
29.55745325735674,7.624767335927708,4.822914937292348
31.070738081473436,6.803277743553257,2.3085237023839014
29.517512113705333,9.360642689828598,2.3817643285795076
0.014403861390253408,10.9820336106064,7.223331178046669
1.4589547753461076,13.629582554045959,7.288984367347348
1.4198270043888253,10.043838897451277,4.906556879843164
32.463841964793446,12.817162104756845,4.979520305457574
1.5313637563787217,11.940615308394698,2.482283853873218
0.0442807100741674,14.476706879476431,2.446120183760636
2.8952252217870003,10.919232869207924,7.29057202154365
4.362596202683438,13.532467275162892,7.023183504896587
4.3954441952499,10.245877647531564,4.8002420049199825
2.8712880163304955,12.651502543221525,4.813663537696876
4.4625449200744844,11.94242827411239,2.4123369041149596
2.891188904085127,14.431325972580087,2.3954486098498102
5.8656264988609905,11.010806612230573,7.141143587067288
7.392844375108235,13.514630652618113,7.2402247904328965
7.333961327481045,10.139101369188941,4.790761248209195
5.988271145370709,12.67231762905774,4.8237537201442775
7.375762727918853,11.931029700404675,2.327202324231489
5.894342629835575,14.535637398045822,2.4150917256574496
8.962986931209215,11.024852508011127,7.194550576396642
10.326983493750854,13.57810254377249,7.3075985109010935
10.449781931949003,10.223842616821203,4.839395470708888
8.929426157739519,12.717744396859676,4.742693920139919
10.325052811839914,11.978137487361181,2.3618765751631834
8.828752960045515,14.50277180416295,2.4128883691896883
11.903383471016234,10.988644541582676,7.386448688356468
13.36111786680378,13.612311086041567,7.155479079376768
13.300907921158505,10.184910232351651,4.85704601250662
11.800364682605789,12.776334847555479,4.944159063598768
13.249820998654782,11.970515838342388,2.380843233603726
11.745568861594204,14.497465466765044,2.474264091549208
14.792753049342302,11.054586536141526,7.134230810235732
16.29550147154134,13.59846861998598,7.032362968831798
16.21869598780636,10.226844276926306,4.762328409876922
14.694573778117077,12.827419030577175,4.728569611719515
16.3065725877228,11.90055286119565,2.4052393316217273
14.774869976822771,14.49208454369328,2.422872462821857
17.714327212930193,11.074838956756981,7.323059902974299
19.20134949704429,13.654598928312808,7.285410243117548
19.17452247194577,10.291094849220029,4.925852024168238
17.66257618989706,12.732053848335864,4.802252248911866
19.188996150431233,11.886509384100265,2.4103429543531822
17.718593192074028,14.52682430472549,2.4070192670930153
20.695291106813023,11.112618895210659,7.375321933031662
22.192242601305715,13.643650667186677,7.3674010931644744
22.096378993835685,10.27186398428655,4.967795535647635
20.666343303649086,12.854703181934983,4.890129664096364
22.166361790723276,11.884198258459032,2.4418555099275325
20.631796004789138,14.521154464026857,2.421396670814566
23.607555588351925,11.069272439534885,7.3894762609623035
25.152305670334798,13.735179972177212,7.325872090842039
25.06673279290901,10.234088046630328,4.915013517584706
23.64460602445694,12.720687633300544,4.9235191828108285
25.065937728091193,11.805841181325928,2.4319421090686326
23.557729797338443,14.451621352707669,2.395350371156785
26.51499372749491,10.997218214352852,7.183647353608116
28.030774569043313,13.615068396461545,7.41351833119791
28.055910548410125,10.221869850814397,4.758775758652869
26.541816953972443,12.788075638314094,4.909714597657228
28.050248032650117,11.919774638304911,2.4377232700259737
26.551299680762032,14.399992742769543,2.4680424268202157
29.488437406117892,11.07948748477803,7.132799221049647
30.887322629218698,13.609620339527952,7.342939821054019
30.999206081978528,10.21568443602318,4.926735321319079
29.43819569057601,12.821937307757613,4.773721459772777
31.03585121874773,11.96278036102306,2.4347020869561224
29.539749000966452,14.46248798963339,2.397282499791732
32.35470783559041,16.210835982656636,7.343889586203157
1.4313029057344,18.873045189357647,7.306836667177997
1.3903468805852355,15.31897762134567,4.931634295452007
0.018451740456230836,17.884366768901266,4.849694095193441
1.5073263882062728,17.09813622941414,2.429983782378752
32.435902249695275,19.58669173183107,2.471724038412391
2.9229332598427686,16.244327830302574,7.2778077327941
4.416433698577426,18.751934668413202,7.204881759768464
4.447251497585893,15.326422571568774,4.829947956394535
