x,y,z
2.047765282033771 nm,2.4476370358705317 nm,-6.037679499772927 nm
2.9416584174217095 nm,0.47057379708409064 nm,1.2225738196296188 nm
2.706043517549992 nm,0.1868490189963527 nm,-1.1488821311921924 nm
0.506985362737152 nm,1.5885998874594844 nm,-3.314038428749013 nm
0.18620971913834966 nm,0.07117241933157063 nm,-1.22164405497048 nm
0.7173701660123831 nm,1.0307148640913995 nm,-1.9364892102931472 nm
0.25736119433770654 nm,2.8177957313979975 nm,0.6743730570603572 nm
0.19618455856135317 nm,0.1689684601784634 nm,-0.928345549758486 nm
1.050007427377966 nm,1.1813548021695177 nm,0.5261326626660723 nm
0.31342639667264904 nm,2.4403519262911786 nm,-1.7170371925887613 nm
0.7659273293795494 nm,0.7453136894279879 nm,0.15717207377330586 nm
2.349669448868889 nm,1.0663468269562648 nm,-3.7566384628052973 nm
1.4087498031511032 nm,1.117884993098745 nm,-0.6790308593408929 nm
0.9721029763259539 nm,0.5257486875673492 nm,-1.1350323876228894 nm
1.406454516004437 nm,1.0564664368162202 nm,-3.430850888695509 nm
0.4593205061126764 nm,0.756186581641484 nm,-1.875042648350974 nm
0.7040221485690655 nm,2.059317390640688 nm,-3.0119197944377016 nm
1.9399148273015692 nm,1.2389224001868713 nm,-1.6111271790391575 nm
0.4349157303633613 nm,0.40539348263344277 nm,0.4402092648770566 nm
0.9909530939693101 nm,2.229627601529133 nm,-2.0622767984494756 nm
1.6113874263576176 nm,1.2528329327287089 nm,1.5221937452265666 nm
0.7212940848520488 nm,1.1164900848961574 nm,-1.4384509716283387 nm
0.4969518395388908 nm,0.6414389001831221 nm,-0.14504582867890722 nm
1.9262430191784334 nm,1.4222607919088712 nm,-0.1556986510143544 nm
1.3333209315175463 nm,1.0714877046936824 nm,1.1925789049163193 nm
0.791410218410971 nm,0.6382970289470044 nm,0.22820930996273858 nm
1.0070229662424868 nm,1.6343221043275251 nm,-0.26542318974239426 nm
0.6093876644734757 nm,2.5162334595514975 nm,-2.11987517264009 nm
0.23383224456685656 nm,0.9394695199264795 nm,-0.2821315358917139 nm
1.0662109915024758 nm,2.002019123573436 nm,-0.7217186645571925 nm
1.9509169893879272 nm,1.2531166178717632 nm,-0.26879514996196097 nm
2.9887794277398845 nm,0.4339367229220134 nm,-2.8485865635672987 nm
1.04520365559663 nm,0.9322801181796007 nm,-0.0548070363354071 nm
0.5533848213499274 nm,0.5156933614432418 nm,-0.8900038402370071 nm
1.2588970098235137 nm,0.7332747243951716 nm,-0.6742940232505173 nm
0.23088999513287775 nm,1.934723602879025 nm,0.5624585421077554 nm
1.3427372078022475 nm,0.7547224177159024 nm,-2.878411995519822 nm
1.3060990832951755 nm,2.833647951018247 nm,-1.2813085051782105 nm
