x,y,z
1.620971170271047 nm,2.363868883979957 nm,-6.782518417338394 nm
2.496877927852161 nm,0.5334292096756176 nm,0.5049236527941681 nm
2.3995628926709034 nm,0.1828046000179705 nm,-1.7237888912503143 nm
3.1170382484804833 nm,1.4515430247634908 nm,-4.439876331233717 nm
2.764230409195791 nm,2.99495059489659 nm,-2.4721525821386763 nm
0.40551410854402736 nm,1.0892492174641124 nm,-2.3545524968228744 nm
0.0842418412073047 nm,1.9564892818940642 nm,-1.3142967819482807 nm
2.049696465537099 nm,2.5810581147891707 nm,-2.568524926679304 nm
0.7761381705250322 nm,1.2400825048607842 nm,-0.9333389830765644 nm
0.23632798168992508 nm,2.248080746497184 nm,-1.8541838920568985 nm
0.34120472436183247 nm,0.47937610382983054 nm,-0.7114538372950792 nm
0.519235745142346 nm,1.410802608155613 nm,-4.351820576954626 nm
0.8628377124450841 nm,0.6851075769448474 nm,-1.7949862270281642 nm
0.9400726400875249 nm,0.534698878696829 nm,-1.2627539315540108 nm
1.221312214007339 nm,1.0726109990217976 nm,-3.455341919852492 nm
0.3825890531794596 nm,0.5495019595919082 nm,-3.0372760862839683 nm
0.25979354407923905 nm,1.5026335476356885 nm,-3.000954726696422 nm
1.741767461965192 nm,1.2531313171434126 nm,-1.5319762002442814 nm
2.8271158372146736 nm,0.46014132373608735 nm,-0.6390747926171018 nm
0.9365499592301278 nm,0.5734238674534756 nm,-3.0430949390716147 nm
1.297339896170734 nm,1.1422205518522506 nm,1.1593957610595649 nm
0.21624568095071828 nm,1.1333296806591586 nm,-2.2783491186665614 nm
0.3875046977154133 nm,0.5052965539003174 nm,-0.41605306836813 nm
2.701583763076341 nm,1.805933835157937 nm,0.18001849297350392 nm
0.7354538450084966 nm,0.9861186241974531 nm,0.18982421529893706 nm
1.127147863422939 nm,0.8632424822303227 nm,-0.5255022255666039 nm
0.4583108937568772 nm,1.849932750630332 nm,-1.2655485219646518 nm
0.30581121603944045 nm,1.3185707726338616 nm,-2.1157259271177296 nm
0.23794796184161182 nm,2.4218410050149517 nm,-0.5573669047839197 nm
0.22213245318111718 nm,1.8890105996467896 nm,-0.5785557001005798 nm
1.7699318816162455 nm,1.1853603681421074 nm,-0.28903462333529756 nm
2.0692884847225397 nm,0.5003510399829523 nm,-2.6851050650932837 nm
0.3191985594221296 nm,1.3487604877937536 nm,-0.9190949024545099 nm
0.3417107268080352 nm,1.4190143685328018 nm,-0.8987529161441489 nm
1.246904948700209 nm,0.852928515727045 nm,-1.1445185065306756 nm
0.349222750420195 nm,2.47325516991751 nm,-0.25361240987257433 nm
1.5039903190501485 nm,0.7338936294143766 nm,-3.023245603049922 nm
1.3697002050979954 nm,1.6043771793876862 nm,-1.3600954334523203 nm
2.3365949587252013 nm,2.229716128433321 nm,-4.264000463968266 nm
2.1174633534021643 nm,0.9985732746715028 nm,-2.8603831617480466 nm
2.2016773848100146 nm,1.699492166333742 nm,-0.8155496415315251 nm
0.5322179738434378 nm,1.2177414974868659 nm,-0.5062527327792816 nm
0.21917109249151567 nm,0.16070959541231036 nm,-2.4444879676494904 nm
1.3199505190126732 nm,0.23661598182151475 nm,-1.4976211710703429 nm
1.2874881058152234 nm,2.554122089786278 nm,-3.9362959780696936 nm
1.649998511210868 nm,1.9075421699009334 nm,-1.583008795857978 nm
2.748694229834536 nm,1.3675267314200994 nm,-1.406245692581066 nm
1.0642525654864272 nm,1.484543084493068 nm,-0.08440229791238701 nm
0.35541777049173945 nm,3.020546106233759 nm,-1.8323952087421853 nm
0.5909540346678319 nm,1.1196474828555685 nm,-0.3993212230706391 nm
1.85119998714924 nm,2.3450019294462576 nm,-1.6395780983544062 nm
0.8931609447674504 nm,1.1137393778340383 nm,-1.0465704257656279 nm
2.4574315261957893 nm,1.3977691660502316 nm,-0.6169586139576345 nm
1.0854945801576326 nm,2.0547060310441796 nm,0.11639506861539262 nm
1.9938124068274679 nm,0.4154108837943219 nm,-1.4393009463729776 nm
1.4352263888834456 nm,0.17926511931503347 nm,0.15611186790794743 nm
2.6668599817297314 nm,1.612061145051589 nm,-3.2331175448685197 nm
1.5320858349216695 nm,0.655909028859872 nm,-0.5213795589879872 nm
1.666364551620719 nm,2.3907948303314464 nm,-1.361556976820085 nm
1.447288542154547 nm,1.7757385963459082 nm,-0.46284703409481004 nm
2.413571597614777 nm,0.5151072687615419 nm,-2.2427057681994356 nm
3.1063457903041254 nm,1.797293136469329 nm,-0.982276076806468 nm
2.222500455963985 nm,0.8874819275704294 nm,-1.3184389206853595 nm
1.882236837711869 nm,2.0734420879832527 nm,-1.4003595801323232 nm
2.8940207696813904 nm,0.9218998650433703 nm,-1.5680010995823388 nm
1.7592780106692683 nm,1.5892921932078417 nm,-0.4388060083835327 nm
1.9752712821014295 nm,0.31809185530492995 nm,-0.2108156102281622 nm
1.3117651388730878 nm,0.8608281194086671 nm,-0.21682552259625143 nm
1.4205819937099509 nm,0.4087227446641015 nm,-0.968723576316167 nm
3.220936281760237 nm,2.3114696030670334 nm,0.1781353969994141 nm
0.18996421443565648 nm,0.8986669376064733 nm,0.36845634212816786 nm
3.2311818720678454 nm,1.2154175874070456 nm,-0.653247816389549 nm
1.6731099082347995 nm,1.9927957129462524 nm,-0.6704183260154205 nm
0.7513838247401923 nm,1.3426725213437571 nm,0.34141738998143834 nm
0.38169951870819707 nm,0.803755355535513 nm,-2.4702389541599974 nm
1.254560264285748 nm,1.3414947696267614 nm,-0.5582121588191143 nm
1.1370010421906707 nm,2.4353371803160933 nm,-0.775590278663806 nm
0.788118277183204 nm,1.6527926247395268 nm,0.7175935189671333 nm
0.7864707440513834 nm,2.300415552768621 nm,-0.877982519526754 nm
1.1347747813469142 nm,0.0813631256682823 nm,0.8812728957245387 nm
2.876508542531519 nm,1.6533150215445493 nm,-0.5533997780251045 nm
1.023368268827086 nm,1.236945747050055 nm,-0.44399182671487303 nm
0.8001239954440709 nm,1.5611690803467533 nm,-0.02596614963613905 nm
0.9256682413159325 nm,1.5368435069075537 nm,-0.16548288346478113 nm
0.7521071700753885 nm,0.6964957084374374 nm,-0.16273764071465485 nm
1.1714123117256208 nm,0.025675490993376265 nm,1.5310756218437107 nm
0.561725882387217 nm,1.5286404014851844 nm,-0.9476380210846629 nm
0.8674302377535696 nm,1.0157687147942198 nm,0.883937446054536 nm
1.2256573541733673 nm,1.8763052435551129 nm,-0.003935386477547242 nm
1.7738764606885284 nm,1.3134024044061086 nm,0.24010758639678384 nm
0.7762955112558206 nm,1.0218686549195508 nm,-0.19275861692892324 nm
1.120637494384977 nm,0.6690444732882295 nm,0.11735915016855417 nm
0.922781038548929 nm,1.7596388854427911 nm,0.6078765070027369 nm
0.36002666051226756 nm,1.6441308610808623 nm,-0.11637535566416618 nm
1.1569358765911926 nm,2.1051750600821744 nm,0.12461692424345648 nm
1.184726828284349 nm,2.985362001740819 nm,0.3491293815312573 nm
0.5943017235140884 nm,3.021090855926392 nm,2.7956820188115508 nm
0.7812323636550182 nm,0.7517131482467989 nm,2.3605485198088543 nm
0.8149640310622135 nm,3.0311333746021027 nm,0.07201229993282231 nm
0.9967373558495745 nm,1.3757129793641227 nm,1.2988945177425588 nm
1.0640217578654474 nm,1.2572693929015635 nm,0.42571471279715123 nm
1.5295114056873123 nm,1.8723074666471964 nm,1.521940534637992 nm
0.4152595624178048 nm,1.8684519929747934 nm,2.6106706754080524 nm
0.667369261214607 nm,1.015132095089634 nm,0.936691990868146 nm
1.2543802735842289 nm,2.2980639783786723 nm,0.05221359639229947 nm
0.8804643145306745 nm,1.0214803547296307 nm,1.1214731195554435 nm
0.7033339699110641 nm,1.4290602567835324 nm,-0.7546759163928195 nm
1.6484846602944518 nm,1.6083976652136192 nm,0.9099341491178496 nm
1.2580880992396226 nm,1.619709716222888 nm,0.8788467311363433 nm
0.7493553509108348 nm,1.102220350061265 nm,0.7454032523418597 nm
1.3494282804497728 nm,2.264153370064475 nm,0.5589677810644343 nm
0.9550081196190154 nm,1.166950763821901 nm,0.6800564717911765 nm
0.9307914357639435 nm,1.6294982724209672 nm,-0.05441279311705216 nm
1.4186856375080155 nm,1.079565403505181 nm,0.1672930121966645 nm
0.4956023946873243 nm,1.2615665595654502 nm,2.1138588615249922 nm
1.8772830331284478 nm,0.7241327425426669 nm,1.253936743368355 nm
0.6335294022677098 nm,1.6981450335665753 nm,0.5246646569481792 nm
1.2848406541772117 nm,1.9637997680827344 nm,1.0182066824819413 nm
1.6010960251482775 nm,1.8976225300190235 nm,1.6292552657862929 nm
0.8353719071605035 nm,2.536584424531568 nm,-0.16758467466418206 nm
1.9020199139619676 nm,0.9479805048667613 nm,0.8657486448810792 nm
0.9736798624604952 nm,1.2223440260405083 nm,0.6287772930407804 nm
0.5492749989444168 nm,2.470836482228121 nm,1.0746226007533213 nm
2.119806998249452 nm,2.1957590664996496 nm,0.8710927799257736 nm
1.825239588310426 nm,1.849582466205568 nm,-0.5471923748784938 nm
1.395587360351343 nm,2.1535625040856696 nm,0.466217800914792 nm
1.3553730445890688 nm,1.0555081992160509 nm,-0.28110335208016457 nm
0.36911250840975596 nm,0.816961962391705 nm,1.3843057967041392 nm
0.9400452530018297 nm,1.6934750992867267 nm,-0.5640012747774067 nm
2.501934877349052 nm,1.86577025968223 nm,0.1394602985621067 nm
2.28029786092448 nm,1.9067694774645316 nm,-0.2837981499770996 nm
2.3594913118472847 nm,2.2423622390260287 nm,1.2011939800786804 nm
0.567947293275063 nm,0.48467953971119154 nm,1.7165395002879262 nm
1.361981127954023 nm,0.21566302471892218 nm,1.5256723602766549 nm
1.2794369571570305 nm,1.075813472604426 nm,0.5570680551776966 nm
2.536313691157096 nm,2.1017916676380293 nm,0.5210054229535646 nm
1.3782117175611266 nm,1.5576219236374105 nm,0.32654636734036746 nm
1.7550103737153275 nm,1.743805848470072 nm,1.7603567342521949 nm
0.6080931742641351 nm,0.5268975062724504 nm,1.1396287462723542 nm
0.7283828612388238 nm,0.5478627657424263 nm,1.8068484862114023 nm
1.4816538778430421 nm,1.9364024131183255 nm,0.49672894033769915 nm
0.4235892183153636 nm,2.0244847667249792 nm,1.207145911868226 nm
0.8301233703197675 nm,2.306406167168435 nm,1.5079364541060478 nm
1.0722079197365852 nm,1.757220678682273 nm,0.4451071493778959 nm
1.0618273017980282 nm,0.6750867300340929 nm,0.9600846574980548 nm
1.1797775913356567 nm,0.550999288206099 nm,2.30539123311302 nm
1.0295616782772656 nm,0.49503358460472824 nm,1.3567737351787907 nm
1.5628278211651003 nm,1.6497551797691057 nm,1.1980874127402836 nm
1.1446513103248985 nm,0.42238395937358614 nm,1.1326776553295956 nm
1.700074116161015 nm,1.2604860503379829 nm,0.1561324501405616 nm
1.2745219075245624 nm,0.49092541715553284 nm,1.8613264761340842 nm
1.6209974080138772 nm,0.9048854536353388 nm,1.9065250391801307 nm
0.775756377336969 nm,1.4146127018981827 nm,1.224099247694942 nm
1.4688139075179452 nm,0.5177255316794536 nm,1.794837549268679 nm
0.837901719987563 nm,0.9866032067929871 nm,1.2801772688832422 nm
1.2255103071797167 nm,0.68266645558511 nm,0.2224787161712276 nm
0.9348072314359609 nm,0.8080705378262572 nm,2.286281206734349 nm
1.2329965305873725 nm,0.8245220010915162 nm,2.2037635245630636 nm
0.6227270755785459 nm,1.4977613758037076 nm,0.6254708754373106 nm
1.2816481946872917 nm,0.5156966415770816 nm,1.978819350356207 nm
1.69485829853196 nm,1.3631499704381351 nm,-0.02750288822337901 nm
1.2403235503948111 nm,1.558534440868706 nm,1.0013049677069563 nm
0.8176902718587876 nm,0.8987900475498052 nm,1.0777934274001517 nm
0.8413425829175385 nm,1.2383880480993117 nm,0.7187029250893153 nm
1.6725780205779597 nm,1.410546923212409 nm,1.5421686118826712 nm
0.7379160867785503 nm,1.1720809322946528 nm,1.1115727966264393 nm
1.809557996090083 nm,1.580933411667797 nm,0.9316606622846777 nm
1.1876946362217562 nm,1.1975121118916259 nm,0.22937933046725895 nm
0.4993896893282739 nm,1.4907154144092933 nm,1.6063866253262784 nm
0.9219036214810648 nm,1.3130196913549008 nm,1.7569476909576343 nm
1.3119004789914759 nm,1.3034923394511424 nm,1.079472819333759 nm
1.62272659924137 nm,1.636773756053951 nm,1.2482112704509194 nm
1.4335173923432483 nm,1.5428954372864354 nm,1.0763795570279155 nm
1.4069887869130124 nm,1.4951702295774307 nm,0.06663680497452676 nm
0.8307394314052523 nm,0.9495036245581908 nm,1.570295071139979 nm
1.2512096386045923 nm,0.19120681381088903 nm,1.2586193887047017 nm
0.9721729646174497 nm,0.7248754101635064 nm,0.7509822580728853 nm
1.1298380265349923 nm,0.7206123909471304 nm,1.379510927246681 nm
0.7656958141380771 nm,2.4267905564592516 nm,0.6613421669160194 nm
