x,y,z
1.1115540866527027 nm,2.229007335346334 nm,-11.134443389857921 nm
3.1296217513608564 nm,0.9039590173898701 nm,-0.15920141729690418 nm
2.4734952236863617 nm,2.3283954470361024 nm,-2.1327049446398543 nm
2.4064232814987387 nm,2.0421601621606063 nm,-4.495441284753677 nm
1.5541806211889615 nm,1.1501691306607935 nm,-0.04955245900812875 nm
1.7342661979101484 nm,2.6006613903546962 nm,-1.3996478094339635 nm
2.5273061114195117 nm,0.6036667489067231 nm,6.057962126235603 nm
0.0050518584166907915 nm,2.308282620030608 nm,6.08420493470665 nm
1.0990850142034092 nm,1.4166770392978376 nm,3.5999519296355125 nm
1.6553316242295004 nm,0.904944278575017 nm,3.11052842482064 nm
0.5651602122866544 nm,2.074716315817136 nm,2.666229224319509 nm
2.4797567573850703 nm,1.5065313453277593 nm,-0.3471718020364184 nm
1.3425478095799876 nm,2.4202392043379763 nm,8.152224350438543 nm
1.220705388911385 nm,1.9798300810983236 nm,1.45399313544955 nm
0.9732272438203204 nm,2.3387193705624854 nm,2.928218235944584 nm
0.8045471350551741 nm,0.5845580985777248 nm,4.397979070003532 nm
0.7286184800668204 nm,0.1496743927754554 nm,0.3110516010886852 nm
1.9489386567824463 nm,0.9604468875675768 nm,1.8031663442668973 nm
2.4244845961322934 nm,0.2199385812801824 nm,0.5194471307491944 nm
2.7520123595725963 nm,1.299083178209714 nm,0.0003159641710801892 nm
2.0891866730234443 nm,1.9801909120508228 nm,-0.6853676188028094 nm
1.1779025705133477 nm,1.0550105325707928 nm,0.8974907507647011 nm
2.7970843198988597 nm,2.5584874669981907 nm,0.5495630045789153 nm
1.159598119804816 nm,1.2777419084884356 nm,0.27917832631783496 nm
1.3812934053714625 nm,0.418181002518623 nm,-0.6555439206238295 nm
1.2490356189410627 nm,0.760594419092755 nm,1.3450562888297222 nm
1.0159939171964505 nm,3.015760241777093 nm,0.13130023604642724 nm
1.3210083439027638 nm,1.429299730439383 nm,-0.33211889205454487 nm
1.1492425984777712 nm,0.1118676784146911 nm,-0.25904342760639454 nm
1.5177074322209516 nm,1.9400658518965508 nm,0.4948096177067622 nm
2.408500825354917 nm,0.5728982350122503 nm,0.16200144015796858 nm
0.05801336620308248 nm,0.6953488148656481 nm,1.2437945042909593 nm
1.5688024716048616 nm,1.2262011019977446 nm,0.31659894183333315 nm
0.9386979435855572 nm,0.8835461815671318 nm,1.2119156022970874 nm
0.6091121214602664 nm,0.5916002091708081 nm,0.3391168115612737 nm
1.5659505227396007 nm,1.3514577651357147 nm,-0.3107940986661341 nm
