x,y,z
1.028036819347621 nm,1.8961384298913246 nm,-18.047758606703354 nm
2.9502030502600234 nm,2.4949701314354567 nm,-4.336748646890242 nm
0.8656487759626027 nm,1.894203135693365 nm,-4.061083517010663 nm
1.048409071734605 nm,0.6757401996072598 nm,-6.240092294735385 nm
2.8672793795288634 nm,0.7862145627554051 nm,-1.7754396464709439 nm
0.5260984040128834 nm,1.244914565177327 nm,-2.315277045755635 nm
0.7497167437687218 nm,1.5136427795993797 nm,3.092474651552322 nm
1.0492419116868017 nm,1.7070979534784083 nm,7.254090163486476 nm
2.4401721597322936 nm,1.4456541666353913 nm,10.92117924388886 nm
2.371284899143802 nm,1.991300001476155 nm,3.409893679011259 nm
1.6739415106345938 nm,0.1182206306709769 nm,4.0373456164647665 nm
1.4210370673328674 nm,0.247556594382082 nm,2.5485209704452947 nm
2.455657715258871 nm,2.462720199641793 nm,10.580461383045288 nm
1.9360852492637806 nm,1.1506619592072747 nm,4.257590458994325 nm
1.707101611320251 nm,1.421546101343214 nm,7.607563485732239 nm
2.0010861574307635 nm,1.2461364674200355 nm,4.901369398186009 nm
1.3969480987433616 nm,0.5544673702466428 nm,2.377453414814187 nm
0.8522973128204353 nm,0.9763011517395674 nm,0.6872224980061803 nm
1.9718160248723267 nm,2.0081544302377874 nm,5.3396454698429 nm
3.018231805759024 nm,1.7578902659125637 nm,2.72161535387698 nm
1.4088160419047604 nm,1.2135428754155309 nm,3.503935970902811 nm
1.9305479453741445 nm,1.5838786078335538 nm,3.072718612939974 nm
2.126118804280988 nm,1.9883784381326377 nm,1.7001561207292128 nm
1.6215998595604124 nm,0.31285757035057726 nm,0.5060720011073563 nm
1.8603227731979253 nm,1.6717848723974738 nm,2.904237135002549 nm
1.9437748566754096 nm,0.537414955020603 nm,0.6217076241772683 nm
1.8053662615671993 nm,0.5369974605067692 nm,2.3212514959159933 nm
1.6999313995850251 nm,0.7934496059780329 nm,1.599843434971588 nm
2.280056030843322 nm,2.8677485420634468 nm,1.053665866036026 nm
1.9658484965990155 nm,1.338916735318722 nm,0.12563207410970703 nm
2.2584729608346747 nm,1.866752084305561 nm,1.8331174436730078 nm
2.962713324976993 nm,2.155913984752855 nm,1.942533239419908 nm
1.730215387968462 nm,0.9616712083355519 nm,1.981194800815911 nm
1.8499463463994665 nm,1.0833187744532744 nm,1.4387753247846504 nm
1.8956728251916475 nm,0.04433237301262862 nm,1.4635110246389944 nm
2.051830316448495 nm,0.9694126178222247 nm,0.30555301191712786 nm
1.3142446745697192 nm,2.513744455794612 nm,0.6982793135332392 nm
2.252969993456025 nm,1.4216914425599725 nm,2.2615595218200095 nm
1.7435332873021196 nm,1.1881450426674909 nm,1.213749255389437 nm
1.5377683386110208 nm,1.7016260260191556 nm,1.5166805249982234 nm
2.086632005501402 nm,1.8595706398632892 nm,1.0140838674570392 nm
1.3952529221978163 nm,0.8516593444263596 nm,0.11674004919000779 nm
1.866637901150363 nm,1.369230018822399 nm,0.5506458022834364 nm
1.7157818752874334 nm,2.0038253053906114 nm,1.8385927293299973 nm
2.099254516216449 nm,2.186374412637685 nm,1.3178845183074275 nm
1.6919439603436766 nm,1.9711746139802349 nm,1.1189498075346964 nm
2.3659165380471285 nm,1.1361601278596243 nm,0.7119769152027482 nm
1.4433015954826671 nm,2.299079714373652 nm,-0.2853930400099835 nm
2.4362346830238018 nm,1.0523509301808467 nm,2.64195240964543 nm
2.263205697418925 nm,1.3912641182569574 nm,0.8812660548901463 nm
1.969802173982603 nm,1.2155130791880706 nm,0.2212941208776179 nm
1.8349152462659994 nm,2.640196120910347 nm,1.4198612074343702 nm
1.3968464389795896 nm,0.8298310871205326 nm,0.3945599352729691 nm
1.2938776608967033 nm,1.8729136179347354 nm,0.8906100600769009 nm
1.9691058513202142 nm,0.12409279197006143 nm,-0.6332569773782614 nm
2.288305868828839 nm,1.4116192253087467 nm,1.2598784601412907 nm
2.097019536299697 nm,0.8212448103223722 nm,0.5112020525551643 nm
2.254485182826084 nm,1.7268345546011774 nm,0.07568995564328147 nm
2.5421905397941997 nm,2.25080564479688 nm,-0.054272325344036934 nm
1.9720198890326899 nm,0.6297042521921711 nm,0.21734112257756003 nm
0.08682384808953181 nm,1.6440388270926576 nm,0.9101609877499792 nm
2.695777769728525 nm,0.9950409673401778 nm,0.2257822965346597 nm
0.34206355571766833 nm,1.625377368326914 nm,-0.14769052980340022 nm
2.3098811833429425 nm,0.6856630711815769 nm,0.7239661105971382 nm
2.6193526296860403 nm,3.0359157132748704 nm,-1.4636005095653157 nm
1.9010583009558688 nm,0.815654673884033 nm,0.9426527696431889 nm
1.4066141832369299 nm,1.7465836878109262 nm,0.6580427133230176 nm
3.0963895499834813 nm,2.1067722204244976 nm,-1.7398219459997453 nm
2.104328705377968 nm,2.9395817040417587 nm,-0.7407500718107659 nm
0.7019655558267858 nm,0.2552767240993017 nm,-1.307729346690651 nm
1.8673016841704684 nm,0.6361460701353113 nm,-0.250973182707408 nm
2.3844031777240917 nm,1.1903803737964744 nm,-2.0247269658788682 nm
0.745409595569872 nm,2.3658860304641136 nm,2.1958345530834626 nm
0.804839219845883 nm,1.492774977827838 nm,0.8760904244937189 nm
1.5546638015339558 nm,1.6663404690370578 nm,2.8617721123349855 nm
2.261190005068783 nm,1.5307750187431786 nm,0.5678437123982383 nm
1.8802758707459106 nm,1.5962255159001435 nm,0.5098085341557591 nm
1.3945777923229317 nm,1.0008839024177634 nm,0.1082848164702742 nm
1.4240690714469404 nm,1.2484255818227865 nm,1.055867918617751 nm
1.5947447775578996 nm,1.173583188753321 nm,0.8776839830149978 nm
1.217686733567891 nm,0.5043736993502584 nm,0.8789650055808389 nm
