x,y,z
0.9605782387553798 nm,2.1062857794622696 nm,-10.8098677376736 nm
1.8562557049939556 nm,0.8181776155606789 nm,0.8723349521633786 nm
2.507634932890379 nm,1.351753813790972 nm,-1.5705721556550853 nm
2.0376998978373786 nm,2.1617774925924684 nm,-3.9990247174992852 nm
1.4815972987934112 nm,1.1620553452112692 nm,0.04108812887849533 nm
0.37532471049842653 nm,2.91568677941841 nm,-0.8062425028518598 nm
1.8230057511535112 nm,0.5940594866704816 nm,5.6080235663666365 nm
2.230318299909021 nm,1.9060867711987635 nm,4.605687679529513 nm
0.9065064907112999 nm,2.750780917475873 nm,0.8443012920782715 nm
1.8016176782047293 nm,1.0078112896869864 nm,3.250723108324544 nm
0.2982526221096173 nm,3.0171600099106874 nm,1.6580389829623898 nm
1.2681848602868708 nm,1.0642762636745429 nm,1.165432274654324 nm
2.794433931072813 nm,1.9119617547500594 nm,4.537347483505136 nm
1.7129608532940968 nm,1.3144096745362115 nm,1.9535696114824852 nm
0.6224761378666295 nm,1.7900797171716367 nm,2.137320406836749 nm
0.24799643205894129 nm,0.700239428609483 nm,3.7231220716553732 nm
1.205308423814064 nm,0.5848030721029674 nm,0.5359142896860822 nm
1.2670162691212485 nm,0.6553060372708346 nm,1.2732346116460662 nm
2.553445773831013 nm,1.5053995326634153 nm,0.18290242829860945 nm
2.925554501887806 nm,1.1220507179293377 nm,1.1762097611626108 nm
0.9350565117667897 nm,0.15274297814041268 nm,-1.1390671088960074 nm
0.20404681447669537 nm,0.9350635270764244 nm,-0.08722156317527333 nm
0.28335108845479984 nm,1.4909388990347454 nm,0.2822455890679351 nm
1.6569605629962887 nm,0.9954972925612133 nm,-1.185366248003844 nm
0.732279248520745 nm,2.96657189765131 nm,0.9706749846938556 nm
1.007881595591398 nm,0.0641764178088879 nm,2.4057517516871405 nm
1.4264465220753624 nm,0.685162172629131 nm,0.10814074695645276 nm
1.6630641336314569 nm,1.630211842112605 nm,0.7486533623118148 nm
2.349459601296345 nm,2.706419791065658 nm,-0.6371786343262 nm
2.537429879841878 nm,1.920339299772713 nm,0.5334596204490369 nm
0.6000998545390434 nm,2.56695832598459 nm,1.9204298109836069 nm
1.473311900196843 nm,1.8944489230366788 nm,2.35793844248808 nm
1.4143079990669867 nm,0.0718094854678159 nm,0.7176659304337001 nm
1.1868904249920835 nm,0.8641998215333709 nm,1.6906611585353766 nm
1.2787771245409523 nm,0.4905457493831758 nm,0.8031576038012189 nm
0.7711490418329016 nm,0.0646864988732867 nm,1.510887462739048 nm
0.9283284145156115 nm,1.3317888900205304 nm,2.299210744141216 nm
0.9531481558526749 nm,1.1965056700535999 nm,0.8898001564164029 nm
1.3368560095593414 nm,0.03949816438990393 nm,2.319557257760528 nm
0.009368254363562149 nm,0.9949161745274611 nm,1.2544304650486167 nm
0.7479468853528263 nm,1.0832485374525127 nm,0.9243744037804152 nm
1.2209642102348415 nm,1.2055408312093332 nm,-0.7178342580068 nm
1.7752592642229317 nm,0.6092674380666955 nm,2.3471390588489647 nm
0.429514368042764 nm,1.4971286623769 nm,0.7285669728638791 nm
1.6225569650552716 nm,0.965630714213014 nm,0.841735418806397 nm
0.6747643208932406 nm,0.32816218888655574 nm,0.34452248483242576 nm
0.9038210584846486 nm,0.20213650549622997 nm,0.7707173807245365 nm
