x,y,z
0.9266063765608129 nm,2.3108373256506396 nm,-4.585361606042452 nm
1.2184115089999752 nm,0.7144660955603033 nm,-4.09272020309428 nm
1.2036351299943842 nm,0.8067760187868889 nm,-3.3465952885523347 nm
0.9140165429899002 nm,1.0359119158318864 nm,-5.0093655467890335 nm
0.9182262824839494 nm,0.6310616317344226 nm,-3.2665065095255557 nm
1.678463638419064 nm,0.6900930916588561 nm,-1.564964031036624 nm
0.4922546266150139 nm,1.7795229465278894 nm,-0.664808725867255 nm
1.2887099027338185 nm,1.500568557401495 nm,-3.3520402627188597 nm
0.8260083904621578 nm,1.1176626030806094 nm,-1.2561595105316714 nm
1.3181464349825756 nm,0.8344997882349878 nm,-1.93195615359566 nm
0.9351740612548097 nm,1.6130552371799955 nm,-1.1159726775409164 nm
2.2110688592391283 nm,2.297593622358959 nm,-1.30807114040108 nm
0.9105595090317791 nm,1.6245534305563063 nm,-1.0584338177136214 nm
1.7360605521247068 nm,0.7740807249663011 nm,-3.1011657449193493 nm
1.04642842947625 nm,2.22438525651859 nm,-0.846999373993095 nm
1.3703401527090286 nm,1.6565844121372697 nm,-2.0102485317942023 nm
1.386138604919563 nm,2.1503904569823296 nm,-1.15908388140323 nm
1.8349410275546694 nm,2.3214937007410645 nm,-1.6892585778174292 nm
1.2302533783485305 nm,0.8395980956629785 nm,-0.1812446486100857 nm
1.2634514486286292 nm,1.2238942909075394 nm,-0.8960846959294871 nm
1.471389848782005 nm,0.4278077322940297 nm,0.03476272087829975 nm
2.2355382892652282 nm,0.5286848040500605 nm,-0.7253054926074793 nm
1.807675412037539 nm,0.4996440494069967 nm,0.06942486344518174 nm
1.4670951923319722 nm,1.4004212474004207 nm,-0.5135643505375709 nm
1.4471627317007696 nm,1.7998429171178103 nm,0.27499292895695876 nm
1.7854241851537844 nm,0.5144644376384421 nm,-0.3770190188129276 nm
1.9451743038046698 nm,0.7660707393757304 nm,0.09441139958427988 nm
2.3412225227247077 nm,0.38956440615980314 nm,-0.551351654675578 nm
2.2585065923006495 nm,2.443458861048578 nm,0.3195912826047684 nm
1.9291143311322778 nm,0.9665143464923814 nm,-0.44555762145148237 nm
1.9609971854426345 nm,1.570490271862717 nm,-0.14190223696880264 nm
2.009082077126617 nm,0.7120065675034019 nm,0.07571683100607951 nm
2.545967203284757 nm,0.8976227240972916 nm,-0.7371699909822942 nm
2.1129718831666002 nm,0.8844888712025805 nm,-0.2507094769779916 nm
2.5297127325271656 nm,2.8817952722417335 nm,0.5930732118024135 nm
2.4753905772618676 nm,1.6009773859294647 nm,0.2268721319776391 nm
1.9573680237303686 nm,2.242276942434005 nm,0.6650324943250374 nm
2.2820579991355405 nm,1.0886924885632452 nm,0.01818747764456531 nm
2.577012101254847 nm,2.568840121010604 nm,0.0666640475839878 nm
2.2162192232724354 nm,0.5505019576773703 nm,0.10471536943166498 nm
2.5936281162971517 nm,1.0097337176669936 nm,0.8182273287603311 nm
2.2055201153475403 nm,1.0225349614323667 nm,-0.05390028038397382 nm
2.212611206053882 nm,0.541811048482815 nm,1.1199383739513569 nm
2.000336517603195 nm,1.3983260972099212 nm,0.4431874463554353 nm
2.5365273170095373 nm,2.671299400746131 nm,0.0545021280818429 nm
2.563236229834333 nm,0.5272999225451399 nm,0.5369212079128328 nm
2.7978001204801703 nm,2.812273581477381 nm,0.8012125706865167 nm
2.417460371388381 nm,0.8644717947681191 nm,0.4572314180824812 nm
1.4801948422335287 nm,1.1774816041133191 nm,1.8425790470565766 nm
1.9022128315597298 nm,1.147980747570551 nm,0.8728850177690823 nm
2.4337485973453146 nm,0.17877417003122736 nm,1.3429461351449972 nm
2.070657808934127 nm,0.5513853157481452 nm,0.178738149523932 nm
2.7285583086696565 nm,0.2414383938170536 nm,0.9762081374698321 nm
2.3179301962095584 nm,1.242309486967798 nm,0.2889301717274331 nm
2.305977453408835 nm,0.6082716993449571 nm,2.295166886410004 nm
2.2138887957955915 nm,0.7376737336729535 nm,1.5504444247556834 nm
2.128726228622907 nm,1.9802245012742905 nm,1.5446386845904454 nm
2.1365530012672074 nm,0.4189895800317072 nm,0.8431076092492671 nm
2.5364648036954396 nm,2.6114125376627046 nm,1.23003451892434 nm
2.3380947078433127 nm,0.9888440589428312 nm,0.5205459975372273 nm
2.9341868457724973 nm,0.26064293207487726 nm,2.285173449116348 nm
1.7585436929102976 nm,1.8225093020965641 nm,2.219460610814044 nm
2.174335188530013 nm,1.114221435770796 nm,1.1233824121770415 nm
3.1127123131202508 nm,1.0539686413179892 nm,1.492495285853475 nm
0.2183363403688525 nm,0.953291592776553 nm,1.231658689108185 nm
3.1074939732886864 nm,0.3417363773135153 nm,0.16508960054520408 nm
2.5608631894417635 nm,0.49784648158507294 nm,1.8392605000707556 nm
2.278145622093087 nm,0.5635551899646332 nm,1.3627143779702062 nm
0.8997675375314373 nm,0.9865950194069457 nm,-0.7888930526418967 nm
0.8714897338377942 nm,0.7896708372520647 nm,1.363090677297215 nm
0.40448830455268214 nm,1.5137942314209702 nm,-0.11387479876830997 nm
0.6842224154483654 nm,0.7689600477183145 nm,0.6784345242834217 nm
1.3651887337105124 nm,0.5480744586238807 nm,-0.17701802128661823 nm
1.8396767629094732 nm,0.46172717896542725 nm,0.8685031346223355 nm
1.4655853369167975 nm,1.333722106770699 nm,-0.7516561186550443 nm
1.5668853334129578 nm,0.9240955068786492 nm,0.37173129980315756 nm
1.2422025209393643 nm,1.944334175942133 nm,0.06512688727864595 nm
0.5993687726878387 nm,0.5901307619679365 nm,0.13306399385478107 nm
1.6977618021064822 nm,0.5833791108446079 nm,0.0832502255783745 nm
2.281219966982388 nm,0.3832548526327337 nm,0.7036181994204886 nm
1.6664990217772901 nm,1.3968187627254323 nm,-0.6588277134918181 nm
1.8703201983084616 nm,1.3912941782008534 nm,0.2338414090327679 nm
