x,y,z
0.0651018992712377 nm,0.6821884377084146 nm,-6.973732936115603 nm
0.5808907054041097 nm,0.6221614492695035 nm,2.3769662847290096 nm
3.092925420966361 nm,0.34654757862711505 nm,-0.18051349808524786 nm
1.5775390440498678 nm,2.116501921466568 nm,-1.6697686974999137 nm
1.3974775043444243 nm,0.8838143850873635 nm,0.7350510236450258 nm
0.7891508271498706 nm,2.3942232219153676 nm,-0.48879849162552014 nm
1.1576888251716047 nm,2.753771561144754 nm,5.069627520410842 nm
1.7349946584287037 nm,2.923567874438762 nm,2.528335170586974 nm
1.2615401530848818 nm,0.9746684999586552 nm,3.5048710388645903 nm
0.8258818900233271 nm,0.2249900852080788 nm,3.8441485361149383 nm
1.3417794680405348 nm,1.248225982570351 nm,0.936500930499578 nm
1.2476155975917032 nm,0.2794758822701142 nm,2.563849051502259 nm
2.5379164130754392 nm,2.1494493620937334 nm,0.531473370947678 nm
1.2312382757608518 nm,1.9726684500994534 nm,2.2232158380805624 nm
1.7772006225826638 nm,0.18738029404143056 nm,0.37734793899544544 nm
1.0865703005175964 nm,1.8301246877530895 nm,1.0091332306491487 nm
0.5920049985849577 nm,2.58267280525217 nm,0.367724343707271 nm
1.2474121039458768 nm,2.0017315771682838 nm,0.43402262718528645 nm
2.0113774990869557 nm,1.2135282787729333 nm,1.1450033947280323 nm
0.15264062964175373 nm,2.174217864693554 nm,0.7248980695744969 nm
1.4461687807719734 nm,1.5566697316290106 nm,3.159288290612391 nm
0.9545175253051377 nm,0.9455077367664999 nm,0.701839731332683 nm
0.7857161673839776 nm,1.3847341781827132 nm,0.5619298483781304 nm
1.040393827912118 nm,0.46452696384341263 nm,0.4283628287287033 nm
1.4565628986848393 nm,1.9075965038659737 nm,1.6895062881265108 nm
1.4770910154462156 nm,2.0150252396290482 nm,1.9116938830378236 nm
1.5664205851655526 nm,0.8174007838419949 nm,1.7216928325917178 nm
1.2783099751348963 nm,1.2440908689287256 nm,1.6449657984657469 nm
1.329937993298204 nm,2.4948051595569716 nm,0.7708181199141171 nm
0.5364712826092836 nm,0.7373026588332743 nm,0.46599081746975446 nm
1.3174259604044227 nm,0.9627637086786365 nm,2.731923201885632 nm
2.6057957553025246 nm,2.3968187529673144 nm,1.1268453024454113 nm
1.584481203327886 nm,1.295391122077774 nm,2.4462150699584186 nm
1.6094693987124193 nm,1.4392620539931482 nm,1.5530420832456473 nm
0.6753742470084907 nm,1.2017132702308468 nm,0.9733760910952726 nm
1.5660180895861515 nm,2.2361558244144923 nm,-0.6446992649909831 nm
2.1856201432761 nm,0.661333062118582 nm,3.122071124004461 nm
1.295714277540667 nm,1.398255011518292 nm,1.6904358612504717 nm
2.577728993477457 nm,0.11036671460288179 nm,1.5649136522469602 nm
3.224695964270982 nm,1.6252980693584296 nm,1.900544419287465 nm
1.2644444179217176 nm,0.6935518550819908 nm,0.9008817409267078 nm
0.7008595064706935 nm,1.2247127656100516 nm,0.58153202738527 nm
1.972513816491722 nm,1.7382195274768215 nm,1.4630169811555387 nm
2.0984159620600153 nm,1.005654840752183 nm,1.389520805427669 nm
1.4578071137789625 nm,1.1039227328658512 nm,1.6439887111668867 nm
1.315054936860278 nm,0.9528057948086741 nm,0.7557619634807908 nm
2.9232512836975726 nm,2.8869128728557203 nm,0.8634503358715483 nm
1.1910438028219728 nm,1.1606348600283094 nm,0.74895523059616 nm
2.032320794884541 nm,2.180212161074309 nm,1.1955683760336324 nm
2.3177595671014646 nm,0.9289446636712411 nm,1.4931141515059796 nm
1.447004897869451 nm,0.8901193066718328 nm,0.8154438117842576 nm
0.47975609873325004 nm,1.2382404577811104 nm,0.4678476184184286 nm
0.6534087320907536 nm,1.1594875348037466 nm,0.24595175322222548 nm
1.8184797255975473 nm,0.37962610957253184 nm,-0.2978746619173599 nm
1.7623277547878236 nm,0.09165569692434199 nm,1.1366300795246531 nm
2.690328848576839 nm,0.9688488891371693 nm,1.437291527433968 nm
1.7556078967724695 nm,1.4063383981713082 nm,0.6082980979197392 nm
1.6912043313119274 nm,0.48577784427911397 nm,0.7217776710194964 nm
2.003433890290483 nm,0.21979077645393758 nm,-0.15496205206508515 nm
1.75567030124789 nm,0.2623381842050065 nm,0.6767758239738346 nm
0.42489632652376513 nm,2.647144677098641 nm,1.1003907222595786 nm
1.757405919913238 nm,2.756008382515814 nm,-1.645137846617935 nm
