x,y,z
2.2853290991226696 nm,1.5080241640889502 nm,-34.07427404456667 nm
0.41056646021189735 nm,0.17348850406633992 nm,-13.783004765932013 nm
2.309078180588095 nm,0.4316816061388693 nm,-6.5815518146301715 nm
1.4908540372041366 nm,0.8956177727053811 nm,-16.279884007030603 nm
1.8425891932541525 nm,2.556212160456305 nm,-3.6726457456078623 nm
0.39277466855570403 nm,2.258716119971886 nm,-3.5066574455572472 nm
2.9699085841422184 nm,0.8436007141966967 nm,-1.3471216941980135 nm
0.25387038301722514 nm,1.110949529498163 nm,0.6838703416311299 nm
0.9467326553110592 nm,1.3709880787210968 nm,0.22386124414104375 nm
2.359809001419202 nm,1.132182613228183 nm,-4.19136295788741 nm
2.390826186114917 nm,2.8691600966820574 nm,-0.7300644553004608 nm
3.0985291929428027 nm,0.2483008588864035 nm,-1.6657010687640608 nm
1.525256720667605 nm,2.9449790119059323 nm,1.5565873217923256 nm
1.6967996017540696 nm,1.2756976144968597 nm,3.060149554533972 nm
1.1401448273169519 nm,2.0521846405455064 nm,2.7485640131704487 nm
1.9943959403017375 nm,1.001655420738977 nm,0.5265362333784251 nm
1.1872520329866354 nm,2.9947514924344585 nm,1.22007839498644 nm
1.9909391474827194 nm,1.0293368033861425 nm,0.6555605088768965 nm
1.0610204384841129 nm,0.33188474318575456 nm,2.4792209618030023 nm
1.214163821239021 nm,1.097086201283959 nm,2.9951367477241644 nm
1.5901870519144465 nm,0.5955629494913963 nm,2.426890544851928 nm
2.3319012292840413 nm,2.9735184826508334 nm,2.307728613640404 nm
2.331416002911746 nm,1.7679738562313299 nm,1.0272425550585258 nm
1.5775385803372088 nm,0.6369701941496182 nm,0.6656545268300723 nm
1.0301284732490807 nm,2.4934502844545854 nm,3.4652610994950046 nm
1.7233734821564917 nm,0.8093794035660823 nm,1.8440794004962233 nm
1.9843070167289962 nm,0.9679739995879517 nm,3.9878003581288475 nm
0.866247256403327 nm,1.1871652610549885 nm,2.4286916714008195 nm
1.3624918948203382 nm,1.8662732505874828 nm,1.6103347525230571 nm
1.4068571814015427 nm,1.0454650423762926 nm,1.5514217078244799 nm
1.259684785808405 nm,1.8806311397198527 nm,4.200878734933738 nm
1.2752387843047703 nm,1.764592159113887 nm,1.4661713989539145 nm
1.5684704385750559 nm,2.17478853843723 nm,3.913522930017643 nm
1.1457295317930298 nm,0.957213632384876 nm,1.0168757017213574 nm
1.8327248133712981 nm,2.151005144651895 nm,1.1564614322214692 nm
1.6489110704995515 nm,1.0015484168913131 nm,0.09668048367325506 nm
1.112713777371037 nm,1.1315452601587563 nm,4.902157994701863 nm
1.856206216491038 nm,0.9337535195721358 nm,0.3528699952641151 nm
0.2578409123939644 nm,0.5888949745107778 nm,2.3996006109639105 nm
1.7984384793847257 nm,1.9372326767666666 nm,1.7472721520462136 nm
1.578269991695388 nm,1.8092761470099412 nm,0.4154868298540404 nm
1.5134610495971546 nm,0.3503020059736581 nm,0.20429045005914484 nm
2.3182540799351488 nm,0.8256744507391732 nm,0.7715447305577224 nm
1.6697634150699234 nm,0.45427659118307046 nm,1.1786624008479862 nm
1.130657972922559 nm,0.13486457134206795 nm,0.7734873334769579 nm
2.740080753545617 nm,0.29344774028961546 nm,-0.07459768900998784 nm
2.774048855685847 nm,1.54843326373572 nm,-0.5676067843691266 nm
1.743401690370353 nm,0.8771943942933969 nm,0.07507696755926334 nm
1.6782597121417944 nm,1.6329224554743913 nm,1.3772273495841896 nm
1.825301399950902 nm,1.1202603662635955 nm,1.063290666753101 nm
1.4155931392982588 nm,2.2293084255306845 nm,-0.20602473816918923 nm
1.7831292537301004 nm,0.43656928690736696 nm,0.7791158775085896 nm
3.025764565278578 nm,1.7626858930832807 nm,0.20003417616650096 nm
1.9641222870098733 nm,1.337549959655843 nm,0.7340354745644919 nm
1.9908001523272973 nm,0.20275334213494542 nm,-0.2220188257402346 nm
1.5688802908328021 nm,1.4465880398329047 nm,1.6569156945374233 nm
2.354926482203438 nm,1.7019441100755934 nm,1.3831970299216 nm
1.8820239379200772 nm,1.2820918385781401 nm,0.5431465687305964 nm
2.5354083580190063 nm,1.0357982444361267 nm,0.2688363028797012 nm
1.998288543378806 nm,1.6106623086282381 nm,0.05394141874546221 nm
2.4492737888141733 nm,1.211076443971956 nm,1.6390252948132638 nm
1.3705607009541672 nm,0.5332678543832705 nm,1.5694665629092819 nm
0.7714962509730257 nm,2.215603091655726 nm,-0.053313843483818124 nm
1.9076181639148975 nm,0.7188518150844504 nm,1.3668999081384423 nm
2.6217888533708567 nm,0.5147798748429148 nm,-1.0054295896033731 nm
2.1185974105059713 nm,0.9568714667168674 nm,0.5892928856475032 nm
1.2814683655311585 nm,1.7719227339969466 nm,-0.43438405565097327 nm
1.2967223478050371 nm,1.4445242079620626 nm,1.9730283921715743 nm
1.2924344734468038 nm,1.3206377763487556 nm,-3.577477589246965 nm
0.23536979208915731 nm,1.2629570272047903 nm,0.6329269947588781 nm
2.4290591152809964 nm,2.0904092285919194 nm,-0.135573944693032 nm
2.851849927750214 nm,0.7289437429304536 nm,0.3460909053779335 nm
1.8415805820831967 nm,1.0245214614203948 nm,-0.4698957076758591 nm
1.7324038051283202 nm,1.0890379116032782 nm,1.214693687800077 nm
1.62319795694821 nm,0.8642193800021913 nm,0.18004391830859615 nm
2.0500943179993185 nm,1.506904518278139 nm,1.5456591758779124 nm
1.3435027678911795 nm,1.3557463374744978 nm,0.37792411225146644 nm
1.123499136109682 nm,1.2307202751901658 nm,0.6424487745097066 nm
