x,y,z
2.5600720364061726 nm,0.9842444040606463 nm,-24.042417685397233 nm
0.9896735264179526 nm,0.6159746618317264 nm,-7.230663232065225 nm
2.596942777369061 nm,1.1657719074138073 nm,-5.6796339639880316 nm
0.6455941390941389 nm,2.79100899575764 nm,-11.000336815288122 nm
2.6344374239205655 nm,0.9900682438796216 nm,-2.2762061993549203 nm
0.579544435883379 nm,0.9273595361882748 nm,-2.7833977830836547 nm
1.6485010524561625 nm,1.9103154514129963 nm,2.3151520034822677 nm
1.623947602381266 nm,0.5775784815932353 nm,5.071908103452772 nm
2.179631169079683 nm,0.7175158714841434 nm,6.9038433122883065 nm
1.645569045976182 nm,0.7098239852182409 nm,3.977763710566805 nm
2.2008028045187955 nm,2.1546735129678183 nm,3.8811756327888136 nm
0.6131235989136525 nm,1.0252430135462107 nm,3.487600236715595 nm
0.8818859978957443 nm,2.8389549951308415 nm,8.893455793003083 nm
1.9627531382994272 nm,0.348934137626303 nm,4.797501363252423 nm
1.653363666772787 nm,1.2833196094984796 nm,6.026978205777594 nm
1.8557670573933942 nm,0.48990835269401223 nm,4.1004875294049405 nm
2.3121174457673606 nm,0.31207440867268793 nm,2.736309753061359 nm
1.6878399602418517 nm,0.7061263595579841 nm,1.4901648938703733 nm
1.5011105169157923 nm,0.4395743578305001 nm,4.871280705221298 nm
2.1637453239369577 nm,1.0315406277666657 nm,2.995298150197061 nm
1.3447663273077197 nm,0.27613338076927635 nm,3.6898574402261177 nm
1.8839002525485158 nm,1.5864803492821544 nm,3.706057950812816 nm
2.9768312669746684 nm,1.6483310277033139 nm,1.958612712417124 nm
2.038052466611093 nm,0.5386274029011131 nm,1.1703538520109136 nm
1.9642795725203621 nm,0.5427934285814714 nm,3.891236578286644 nm
1.8205666795225857 nm,0.9718966635462764 nm,1.631289348872645 nm
1.5909871900816153 nm,0.645612570592121 nm,3.6764618438787404 nm
1.5351316961446964 nm,1.2990612761219478 nm,1.853419551322502 nm
1.71793617055945 nm,0.5463483068973677 nm,1.0199260013795721 nm
2.2019419673454648 nm,0.9909759480738484 nm,0.8609459966889397 nm
2.20299894584994 nm,0.09294880073439375 nm,3.250723383053877 nm
0.6675804037875267 nm,0.555802686193253 nm,3.6494367772734813 nm
1.8263539103006607 nm,0.2995714654300595 nm,2.1422901238052066 nm
1.9050016216112948 nm,0.9456434409922903 nm,1.6980958469987173 nm
2.1632462317543806 nm,0.42041195291137134 nm,1.1561150368067585 nm
2.254400513090919 nm,0.7839392945853043 nm,0.6142165030352079 nm
2.817887381353502 nm,2.5781355192834847 nm,1.1735125964772042 nm
1.5808994538874652 nm,1.1035644235557776 nm,2.2910100058024083 nm
2.2118404104749456 nm,0.8271925851253658 nm,1.3718675061040986 nm
2.2412044814306333 nm,2.278294006160316 nm,2.0090566859454975 nm
2.4087801396843376 nm,0.62215188809316 nm,0.6977262475321198 nm
1.5053408162239996 nm,0.4187311705334909 nm,0.36861186091365356 nm
1.924389566102294 nm,0.2973607325799621 nm,1.9247882259672846 nm
1.753878515700826 nm,1.438223064590229 nm,2.1108813663755757 nm
2.1285629083739237 nm,0.04807374601275625 nm,2.417336324045745 nm
1.4497089338688487 nm,2.981117256867314 nm,1.7836460514672288 nm
1.8292603898449316 nm,0.960986518251956 nm,0.28384439811213413 nm
1.5221122570119423 nm,0.06503585105087761 nm,0.5542689834229674 nm
2.7427483606916514 nm,1.1060375481357312 nm,1.9313074445591827 nm
1.4713301232089886 nm,1.4218539064990665 nm,1.1700670543856706 nm
2.0013952566999698 nm,0.8270250978276977 nm,1.6736381707760384 nm
1.6388784560082645 nm,0.2028133196711103 nm,1.2370375384223578 nm
