x,y,z
1.6810762552493799 nm,1.9920244436907641 nm,-8.217454031867026 nm
1.9386973029249228 nm,0.99169207006365 nm,-7.349296326984987 nm
1.4307566197558728 nm,0.7683091479378238 nm,-3.900381360948466 nm
0.8463581136756017 nm,1.0576284390630342 nm,-5.618032561146596 nm
1.4251349419438513 nm,0.6837476669378475 nm,-2.9385614357171543 nm
1.7656514648835842 nm,0.9085387280199477 nm,-1.8865352176067618 nm
1.033130873170738 nm,1.00928953440179 nm,-2.1090873515059156 nm
1.7945941895240876 nm,1.4983883068030124 nm,-4.356885059757654 nm
1.0162458218845523 nm,0.9951795081434384 nm,-1.3343834557269836 nm
1.557843647052559 nm,0.6105743153497971 nm,-4.155276827444626 nm
1.4765471765148317 nm,1.1932956852325247 nm,-0.5388370178468133 nm
2.2163122147813934 nm,2.492795730307147 nm,-1.5103765679536314 nm
0.917774952525967 nm,1.393279426556599 nm,-1.1803472006192381 nm
2.105725249206458 nm,0.09347355092510669 nm,-4.19136905807442 nm
1.1813961747661403 nm,1.9260173791304713 nm,-0.9759075808259866 nm
1.6349548676904915 nm,1.0329294004071967 nm,-2.444776578723202 nm
1.5969556700556244 nm,1.5977014797846931 nm,-0.6784550308813977 nm
1.8134552582741854 nm,2.0232855368773692 nm,-1.2738291836807238 nm
1.3417890509936188 nm,0.2330292001542861 nm,-0.02299335845138966 nm
1.6276026150453167 nm,0.8423211165587589 nm,-0.5344227741462322 nm
1.6632495621357106 nm,0.1954154449316797 nm,0.008708117003485795 nm
2.9844599196091544 nm,2.0186827092705086 nm,-1.1243801243650506 nm
1.8970791727359477 nm,0.29655542872944474 nm,0.11754368904344635 nm
2.4007755988762045 nm,1.6254471270494968 nm,0.26969887119205554 nm
1.535496839485442 nm,0.8956428807872885 nm,0.2669535553416525 nm
2.152051005874661 nm,0.7403546924730962 nm,0.010127009772491329 nm
2.1462399106326306 nm,2.1983024341969464 nm,0.3950229316990713 nm
2.4421140295506745 nm,0.21862825994285384 nm,-0.5011769264937981 nm
2.729115242927326 nm,0.73676023128096 nm,0.6863807690394721 nm
1.9255637674910284 nm,0.7016668633354197 nm,-0.1991625238701685 nm
2.3123319662475406 nm,0.05823022208414267 nm,-0.4784598728708487 nm
2.1019237385338703 nm,0.9094659798101514 nm,0.342439441146785 nm
2.646854410279604 nm,0.34106224789038864 nm,-0.8217018543126585 nm
2.496084195275661 nm,0.4648262166607328 nm,0.04479915424160816 nm
2.3852444731383575 nm,0.9791685653561335 nm,-0.13910984313158078 nm
2.4479998562157554 nm,0.9954464895441726 nm,0.07466297118891306 nm
2.147357815815677 nm,2.8379033051216633 nm,0.5326396165219145 nm
2.0468097162316523 nm,0.9783835577841838 nm,1.162107651161636 nm
2.704504533834514 nm,0.862138096684554 nm,0.5735078221543206 nm
2.39085898885021 nm,0.8401427575280803 nm,0.32735228747852363 nm
2.6031749789551357 nm,0.28444593412077884 nm,0.2098483351537857 nm
2.5068602164413556 nm,0.677517730632835 nm,0.02403436229024944 nm
1.6034481654058514 nm,1.1550035409770634 nm,1.1529123607168448 nm
1.922658206173475 nm,0.6130731651590776 nm,1.6108702308576506 nm
2.8082193197992704 nm,1.0151952753305398 nm,0.896998163957078 nm
2.222769556648252 nm,1.2452780092175413 nm,0.9752559927188957 nm
2.4102052000296936 nm,2.421351117177217 nm,0.1169656008808666 nm
2.3764422440463373 nm,0.7270645731797554 nm,0.14793004683466715 nm
1.9857495218047978 nm,2.763357956681215 nm,0.9247217856732246 nm
1.8740976156715083 nm,0.6444817209595927 nm,1.9363411293673118 nm
2.57551439255139 nm,0.20969192295529512 nm,1.6786378713997672 nm
2.588987197173667 nm,0.9342808458674239 nm,0.8761316903398065 nm
2.589789973678639 nm,0.01834694484773282 nm,1.3699686692587338 nm
2.765343342889405 nm,0.9918183585125597 nm,-0.022031903669518977 nm
2.0911567318996336 nm,0.18786646573140242 nm,1.9450542579031085 nm
2.2275062005671398 nm,0.5967519353421841 nm,2.6417701235764257 nm
2.4780341434494186 nm,2.6640330508664674 nm,2.4455962632289743 nm
2.736376405390176 nm,1.0323039726517986 nm,2.408840451514223 nm
1.7071877715164991 nm,1.5179965106222688 nm,1.5201576516827806 nm
2.3657313787211627 nm,0.4980118914793809 nm,0.27796246030891875 nm
3.066672493770589 nm,0.49310830381764953 nm,2.3596989490611655 nm
2.3483310493645564 nm,1.7248186567915718 nm,2.722859158367015 nm
1.2564055921810373 nm,2.3710116663832954 nm,1.8958230437948327 nm
2.8602949734157352 nm,1.5051080460412205 nm,1.8999554549164885 nm
1.1359423807325666 nm,0.6903965752073393 nm,1.0465589007442577 nm
2.97275264360811 nm,1.499734856476339 nm,0.2835675267834924 nm
1.9965653957890936 nm,0.6934401186980975 nm,1.7494542603081589 nm
2.2432257254015577 nm,1.4074878894781737 nm,1.448146974493213 nm
1.4509335687287415 nm,2.252166786330331 nm,-2.2138814329452963 nm
1.1276989936991837 nm,1.4455220346504778 nm,2.0348378683961283 nm
0.40757239510839355 nm,1.4649540800706737 nm,-0.2266946491151674 nm
0.2917155226158242 nm,0.8819394211196148 nm,0.4726737146617458 nm
1.9992763499509207 nm,0.2561427235963551 nm,-0.5352679269299881 nm
2.2690067468058417 nm,0.09094273136423597 nm,0.809813622749262 nm
1.7885353450280665 nm,2.0871629993060297 nm,-1.9860173557723464 nm
1.0672671565831249 nm,1.741865998209914 nm,0.6221389252431432 nm
1.1671173750541761 nm,2.317685337596419 nm,-0.24932392421718916 nm
0.8771219909003589 nm,1.7165948107209115 nm,0.280519729951172 nm
2.3290070495956745 nm,0.15374318036293888 nm,0.5175734443208789 nm
2.7995280221211285 nm,0.4237160058532348 nm,0.8787569078164271 nm
1.7571536661126546 nm,1.34829166626789 nm,-0.6784502702685249 nm
1.8954409434432407 nm,0.7740202469176203 nm,0.6478447302417055 nm
1.5094392138198194 nm,1.3362122692243692 nm,0.08326131564394684 nm
1.5520384725866825 nm,1.3490527525485028 nm,0.2704446774094708 nm
2.2122500698805987 nm,0.221705077677136 nm,0.2553936256217188 nm
2.3988208099339676 nm,1.0290984078677006 nm,1.0009095435983546 nm
2.365318858224517 nm,1.1882068697286257 nm,0.0842960022207232 nm
2.129646713346061 nm,0.8437266437437636 nm,0.614387776653977 nm
