x,y,z
0.8751785383118881 nm,2.136681731811034 nm,-8.438914691156112 nm
1.6783490706121507 nm,0.555481957414241 nm,-1.1511221034661554 nm
2.2303415494104555 nm,0.12162683191122908 nm,-2.4094131052016783 nm
2.9218008044200765 nm,1.4030251938428417 nm,-4.791371934504075 nm
1.5067566898453308 nm,2.5350406234365277 nm,-4.531415841997702 nm
2.9055703784859612 nm,1.097921597787096 nm,-3.371415607680223 nm
3.0578091565328522 nm,0.6119430490887922 nm,-4.532514572507431 nm
3.1905233953170247 nm,1.2837165143222633 nm,-5.335208743171828 nm
0.2901946550414958 nm,1.0562119383022421 nm,-3.4778597636652813 nm
0.14733617648958788 nm,1.6052945385762798 nm,-2.5618706875707273 nm
3.033454029078141 nm,3.039285558210876 nm,-2.2962763938328457 nm
1.9368462192178104 nm,1.7712315225785582 nm,-4.296174857807099 nm
0.19202072365864786 nm,3.0568939250488922 nm,-3.8011938660553115 nm
0.8350107198266254 nm,0.3050948742746186 nm,-1.9456143924542428 nm
1.1285663983406156 nm,0.9806224084469082 nm,-3.5262035309330892 nm
0.6341843385933313 nm,0.4220235341563465 nm,-4.3012650690887835 nm
2.9927275693035886 nm,1.350574933011834 nm,-2.5157237377031016 nm
1.5859394709913612 nm,1.2668715326646796 nm,-1.470719746290583 nm
0.4672756443831501 nm,0.5790815185520954 nm,-2.513037727128851 nm
0.7700951348192487 nm,0.7798356185089037 nm,-4.1749811980908405 nm
0.6720138636170809 nm,0.5236052071037636 nm,-0.1727923131348071 nm
1.7138841738263264 nm,0.6439352595830012 nm,-2.996518795477816 nm
0.27789553069111933 nm,3.0202277465014546 nm,-1.1823696932103391 nm
2.3779479133328993 nm,2.0821539705776835 nm,-0.2992001703239932 nm
0.5932638238895341 nm,0.9788270039198341 nm,-1.4650745705854697 nm
1.3059895192028153 nm,0.8571318596249031 nm,-1.7676303007158454 nm
0.48378873365254027 nm,1.702937470900957 nm,-1.5665791612454074 nm
0.7175371049515877 nm,1.2393941774215833 nm,-1.5733366425238926 nm
0.4258223046201917 nm,0.7467298519984147 nm,-0.8830031055609983 nm
0.1889714076346804 nm,1.5875511967222307 nm,0.009138979155850617 nm
1.151002829478372 nm,0.7173649754687559 nm,-0.7451783522393717 nm
0.7804755641065431 nm,0.6790765963155541 nm,-2.287407995828331 nm
2.257475123626864 nm,1.5832329886049514 nm,-2.421316042766671 nm
0.5195749458796434 nm,0.7986631545458818 nm,-1.3579033811248695 nm
0.6050150943606064 nm,1.0396307022892195 nm,-1.3324526779292805 nm
0.4540660024193819 nm,2.132630096140129 nm,-0.6158405556400501 nm
1.839037074599347 nm,0.3811400048160195 nm,-2.933427680363179 nm
1.1501930542791887 nm,2.2843376451481077 nm,-1.5380031529564764 nm
2.4199585419427705 nm,1.9949802193710262 nm,-5.102568775912169 nm
1.2321297543202752 nm,2.162346353505204 nm,-1.7781012819411846 nm
1.2190536989748508 nm,1.265617967339712 nm,-1.4408640050341148 nm
0.6334039898428612 nm,1.7629576648391323 nm,-0.8704522994914131 nm
1.067516051991462 nm,2.7192054328834203 nm,-2.913874238176865 nm
0.4157446019807643 nm,2.283570598089425 nm,-1.7971495947678104 nm
0.9863482564092068 nm,1.0751280354402895 nm,-2.8572112763305584 nm
1.2177598406673649 nm,1.8757238178295925 nm,-0.9416909629791201 nm
2.2524939169194167 nm,1.8048466465252888 nm,-1.799464354625879 nm
1.7525281314385837 nm,1.4878955349046807 nm,0.3957538313033737 nm
1.366143242927241 nm,0.4102446974433905 nm,-3.1563980210708156 nm
0.4883807206182299 nm,0.42542861663040493 nm,-0.35818178472288825 nm
2.0330380154755687 nm,2.6062042382351844 nm,-1.6196070916361216 nm
1.4829019887494832 nm,1.6317045317936179 nm,-1.52884410018093 nm
2.3356288397302514 nm,1.4170353101680728 nm,-0.5988534282104071 nm
1.4404414818835363 nm,2.774079246636069 nm,0.47790211516278885 nm
2.08495951274602 nm,3.0554398784678503 nm,-1.4257957547494795 nm
1.0425724002886514 nm,2.845780930030142 nm,1.0374361099893221 nm
2.534206272346511 nm,1.7922340112262711 nm,-2.8315372215063883 nm
1.6880051191985694 nm,0.5244974990472698 nm,-0.06823219331590466 nm
2.059908730529481 nm,0.05147411855689717 nm,-0.8268313809776426 nm
2.0358889481660944 nm,1.451043794920909 nm,-0.137416689746819 nm
0.8482577540019935 nm,1.1215736030421282 nm,-1.2809065444134 nm
3.1184722480240534 nm,1.8791639595385197 nm,0.7310647132976072 nm
2.30530500843229 nm,2.887744947292809 nm,-1.698211203402833 nm
0.188026661270807 nm,1.7951226206823379 nm,0.05356084163557467 nm
2.166554485367885 nm,0.8186267905414782 nm,0.03332737934538676 nm
1.8999686298386955 nm,1.8085639915159935 nm,0.9878968272927985 nm
1.663385413700737 nm,0.12945944671152154 nm,-0.25058700171903775 nm
1.3118022326259011 nm,2.617477119103813 nm,1.2279286133732203 nm
0.5068547816203745 nm,1.5219592579125996 nm,-1.4427019383387107 nm
1.8986422283549975 nm,1.8263396824508633 nm,0.5103949091238487 nm
0.39134687201364454 nm,0.8598248113033373 nm,0.46366406562526596 nm
1.2284974044961512 nm,0.9927136013300546 nm,-0.8415576814925585 nm
0.21984621554544997 nm,2.635648215196248 nm,-1.5218271902109155 nm
2.366239322500542 nm,1.0485325700930215 nm,1.7571051619279876 nm
1.657639806432198 nm,2.1724103568827693 nm,-2.867352523871445 nm
1.8467563948957968 nm,1.3241951609597689 nm,0.06689649268335114 nm
0.7052109017594697 nm,0.8608133265157664 nm,-1.6014263655945236 nm
1.6631500851016714 nm,1.2412668729021992 nm,0.27972541219792174 nm
2.3755057637295183 nm,2.8508760460110327 nm,-1.0577103494075897 nm
0.5979172302018845 nm,2.626502891239099 nm,2.4578683729299375 nm
1.1604341964098868 nm,0.08333773508842762 nm,-0.2751682167979051 nm
0.4078187129825577 nm,1.2384295610828149 nm,0.5896911870613051 nm
0.9009561080990269 nm,1.6234338898664153 nm,0.09001162744121224 nm
0.6349895191446252 nm,1.43022637585034 nm,0.12907731651752438 nm
