x,y,z
2.1026804481294166 nm,0.2846085472871084 nm,-22.158680677758692 nm
0.37062034079605566 nm,0.005818268018873093 nm,-5.781433043493325 nm
3.036970941983762 nm,0.4698771401630675 nm,-5.213844606232221 nm
1.3947267969624466 nm,0.08015709828480655 nm,-9.09200690823645 nm
2.8074091549732865 nm,0.8181882975751438 nm,-2.0473998491421983 nm
0.5408615987229604 nm,1.173111457495337 nm,-2.605374927495233 nm
1.3909648574154128 nm,1.7161555316453083 nm,2.5310104670540605 nm
1.4456093462482558 nm,0.9039692218904757 nm,5.72476368960324 nm
2.268018640451334 nm,3.0042991335577227 nm,8.271824225416832 nm
2.3699840503187146 nm,2.892312515004253 nm,4.014834211831579 nm
2.034183807236834 nm,2.713449003485827 nm,4.0698558144214 nm
0.8836378545163074 nm,0.6681865467786253 nm,3.2682721180455143 nm
1.3822118020791414 nm,0.672776668339734 nm,9.563856960943882 nm
1.9541156259582033 nm,0.4300154625758791 nm,4.7351114522152775 nm
1.7637494759355574 nm,1.2645870106047228 nm,6.609308644251508 nm
1.8936064663369105 nm,0.6440758152393692 nm,4.275773427237364 nm
1.9998305017144107 nm,0.6478944556133976 nm,2.6511347966558034 nm
1.4300297694134034 nm,0.7074913069317788 nm,1.1121178400020981 nm
1.763349921637991 nm,2.3307161703790746 nm,5.288305601390473 nm
2.575711883968411 nm,1.1721359986026494 nm,2.9106751926391885 nm
1.3930911643680033 nm,0.48338061120678166 nm,3.6284272273754676 nm
2.1489763117739478 nm,1.672195489392076 nm,3.2314081330821667 nm
2.993850267793463 nm,2.0036186410611756 nm,1.8854742242158207 nm
2.047922211840359 nm,0.260713878825275 nm,0.923127465824433 nm
1.9438255770966955 nm,3.0082653762665332 nm,3.5546252588874303 nm
1.8678033794776008 nm,0.553259179610166 nm,1.120794875286309 nm
1.7954436580835116 nm,0.4518823823472838 nm,3.3561498065610076 nm
1.490203747560776 nm,1.215052443855895 nm,1.8370251324594182 nm
1.759855180654569 nm,1.5729223770605787 nm,0.978848772347479 nm
2.2149060214752607 nm,1.0908815986688976 nm,0.6413735976466757 nm
2.2490451286529676 nm,2.739165012948479 nm,2.486556356009121 nm
2.431504025327935 nm,1.0607534968380228 nm,3.3276189760396266 nm
1.7900084525844624 nm,0.4636022124526963 nm,2.150941559755613 nm
1.8311794641441723 nm,1.0332214609527932 nm,1.6616855758498337 nm
2.1253879671997127 nm,0.2408621355901208 nm,1.4350055692115709 nm
2.235160131422972 nm,1.2355643452882425 nm,0.3899628069510905 nm
2.404695998241306 nm,1.57741200092566 nm,0.8937361789877925 nm
1.917259137170116 nm,1.2536639928339952 nm,2.3490765640876687 nm
2.1594905668395286 nm,0.9336787005494656 nm,1.6171532411601868 nm
2.025226866321934 nm,0.19083859079348803 nm,1.2685419027294367 nm
2.4361553712791095 nm,0.2802190150940744 nm,0.8447899453009383 nm
1.3976035720275652 nm,0.36657514541725017 nm,0.3674234555377902 nm
1.6623157642140745 nm,0.5306785646048974 nm,1.22261341439245 nm
1.6796286162041316 nm,0.6099475671511169 nm,2.0916468699323394 nm
2.1113347497971136 nm,2.857107908049558 nm,2.306416272707116 nm
0.9147923527399104 nm,2.2643157199543076 nm,1.7198524090619784 nm
2.1085257379431463 nm,1.91375965981163 nm,0.4368859464259558 nm
1.2423941104552916 nm,0.5715956623835863 nm,0.31450748972215664 nm
2.9237143697989554 nm,1.0173157114559608 nm,2.2377134054129084 nm
1.5431979797135489 nm,1.4051848029064078 nm,1.0304258833678819 nm
2.142170537380837 nm,0.9406596010307471 nm,1.269444222509826 nm
1.6875158649840085 nm,0.9749431846481618 nm,1.3285217742666713 nm
1.9784879808641145 nm,2.1771721966547752 nm,0.9965037271554227 nm
2.071768648563835 nm,1.6679820955587736 nm,0.4699198691497814 nm
2.7725855352917765 nm,2.6906046052605186 nm,0.9607026298060547 nm
2.642908050196585 nm,1.3479556424747559 nm,1.4864413670663974 nm
2.112261097607656 nm,1.368128194136823 nm,0.8466152738565786 nm
2.404829848244439 nm,1.2164044124618199 nm,0.883137747251952 nm
2.0561112229436906 nm,0.8531733053517642 nm,0.4211607364152681 nm
2.2676530889464455 nm,0.27619529385918956 nm,0.4139521044240831 nm
0.30708901822016865 nm,1.4378337542146795 nm,2.2034807809922716 nm
2.684230657971293 nm,1.5514727977118552 nm,0.5677624160848346 nm
0.5533944517712069 nm,2.214380842502121 nm,-0.4882867640949058 nm
2.6759415825224213 nm,1.3690549500416027 nm,0.9485219692936092 nm
2.2430524853708067 nm,1.529319893755182 nm,-0.4354197191753013 nm
1.9115594329198426 nm,0.9954586042319031 nm,0.11761470005729927 nm
2.4480300139681215 nm,0.21404498161588645 nm,0.04012434829986019 nm
1.2881791363011317 nm,2.0261546281859033 nm,-0.5298304492359355 nm
0.5983091025024205 nm,1.080768743455473 nm,-0.2627538737827206 nm
0.42234069062220403 nm,0.6092849038852474 nm,-1.8734428764961344 nm
1.5081518427685137 nm,1.053152047005508 nm,-0.9471444092539877 nm
0.6746887688408654 nm,1.031818741580431 nm,-0.43983307044186315 nm
0.46297229277061014 nm,0.8073810965138396 nm,1.7681127953538098 nm
1.2701131252627196 nm,0.2638114579996334 nm,0.6085233715440862 nm
0.23993177828329804 nm,3.066195089740212 nm,3.140469611091153 nm
1.1277153617929507 nm,0.8034354122598772 nm,0.08206995113653695 nm
2.117423197056181 nm,0.0074765745492046416 nm,-0.3777388846699538 nm
1.2285391509775259 nm,0.18492154268342875 nm,0.3725799529502092 nm
1.637304209450208 nm,0.6912542045596539 nm,2.3585093348060173 nm
1.4738851453966189 nm,0.31593003595849445 nm,0.9749783431827913 nm
1.2137629030085049 nm,0.8572176608133903 nm,1.9493399699137406 nm
1.6912034117715906 nm,2.78225280136735 nm,0.8621805550213933 nm
1.59188047426532 nm,2.828143893411209 nm,1.1662490313398275 nm
1.4168108908347363 nm,0.8644531663132009 nm,0.8253790492689914 nm
2.5596428517447145 nm,1.1142754745397532 nm,1.9542530009468486 nm
2.2380090927383987 nm,1.1006257267139217 nm,0.9120370518978791 nm
