x,y,z
0.22649758418631652 nm,1.7702221090489312 nm,-11.488437519407206 nm
1.2614026904399465 nm,0.4030003222189715 nm,-3.460985636052465 nm
1.271856554937293 nm,2.1048105785263616 nm,-8.872562720820342 nm
2.1542430703997444 nm,1.3724041080312586 nm,-7.0653422590098405 nm
1.041347059458851 nm,1.6483454441272596 nm,-5.80076251815481 nm
1.301850629716325 nm,1.0387629628401678 nm,-5.041657395068688 nm
0.8641674179970711 nm,1.9858651366057325 nm,-13.799403431907246 nm
0.6381991394165735 nm,2.062754578466723 nm,-8.443402348796571 nm
1.877958739027548 nm,1.8444817314108886 nm,-12.64339041167071 nm
0.4899090357448026 nm,0.26313711013645585 nm,-8.654990796022721 nm
2.8762421710169352 nm,0.8964061212455212 nm,-6.4114896316248196 nm
1.2915719774258791 nm,1.9091314043701741 nm,0.18107200223061198 nm
1.2595069659340745 nm,1.6217997351770082 nm,-5.313054463109659 nm
0.5621729759145179 nm,1.5860273552430075 nm,-4.415864253283381 nm
0.7746739683027738 nm,2.7532859979262345 nm,-4.270749936546441 nm
1.3757817670623957 nm,1.16437250418021 nm,-4.78570337174479 nm
3.069375616964564 nm,2.913512214104596 nm,-0.969590603858917 nm
2.0058566279658954 nm,2.375560401738384 nm,-1.4500896512987524 nm
0.4692996179441708 nm,0.6872503677085016 nm,-5.932048578324861 nm
0.4894477533301002 nm,0.14498585886446508 nm,-3.0096648961488577 nm
0.681794591362804 nm,0.26506747774718314 nm,-4.94156880802938 nm
1.0007282715611694 nm,1.2993464769857583 nm,-3.0929116826098264 nm
1.4683828542013135 nm,0.7324044356479033 nm,-2.018200857116523 nm
1.5658158816085501 nm,1.7927284105032903 nm,-0.715583053786534 nm
0.6100072926597738 nm,3.018066817731528 nm,-3.755366995548579 nm
0.36178703356797565 nm,0.07125762183511634 nm,-2.343409608207998 nm
1.287022867029349 nm,0.1384240505709345 nm,-1.6923942643617484 nm
1.4530648465989824 nm,0.6448000920253212 nm,-2.2793864792108067 nm
1.225629836286851 nm,0.8244679859521471 nm,-0.7924610907246866 nm
0.6565590582446377 nm,1.8104438544353645 nm,0.38895828399027293 nm
