x,y,z
1.2286283870079808 nm,0.41891021541028356 nm,-23.244292740033103 nm
1.0212686549488745 nm,0.9240445276026616 nm,-18.14089780008832 nm
2.7332942386550902 nm,1.4410378682000422 nm,-6.113746934921304 nm
2.9918559127826767 nm,0.863118405354512 nm,-8.206508130068807 nm
0.17315193179722083 nm,0.2590173383020288 nm,-2.351858927686286 nm
0.801112285845837 nm,1.3456557472354838 nm,-4.0777337004995005 nm
1.4606382098410131 nm,1.9839212552192966 nm,-5.173044937109146 nm
0.5513008420132949 nm,0.6748978221419739 nm,-2.6541021659388004 nm
2.8086504881408336 nm,2.891161430675279 nm,-2.8154669699074635 nm
2.592577109762282 nm,0.4752763365175019 nm,-4.804791792631999 nm
3.1066757520986186 nm,1.7259855567316476 nm,-1.8603725902746513 nm
1.3273823904741608 nm,0.7012699929369894 nm,-0.8034080289799168 nm
1.1519588263289766 nm,0.5144200035347859 nm,-0.6611161312282239 nm
0.918444860553581 nm,1.054849016368252 nm,-1.2637255868075796 nm
2.414567981994134 nm,2.85710061885868 nm,0.6508295064007352 nm
1.4412897810163963 nm,0.49056275301431873 nm,-0.1846707303869076 nm
2.71507570700754 nm,2.3196659252322394 nm,-0.22134244920497192 nm
1.4743921308234236 nm,0.7534143432518654 nm,0.5560622119315916 nm
1.1759878156000962 nm,0.9963037048709067 nm,0.39276454980691883 nm
3.0866885227726293 nm,1.2804946826758092 nm,1.6580661584626448 nm
1.912349539754494 nm,0.1017267049517497 nm,1.1328737154261206 nm
1.6853561654395515 nm,0.09783124862423376 nm,1.0807117058868503 nm
2.511517447660967 nm,0.3333374122781561 nm,0.8098198611486078 nm
0.975656824989981 nm,1.746587008403057 nm,0.2042907834298851 nm
1.2548936011499898 nm,2.732773488389628 nm,2.216504769537128 nm
1.5595485431288387 nm,1.033568170951607 nm,2.613396082365948 nm
1.7321360548135343 nm,0.21663490546186806 nm,1.425798924213125 nm
1.4039366521466508 nm,0.29197032598887457 nm,1.892560209773857 nm
1.9291983068763359 nm,2.3336443388138672 nm,1.0465228632421957 nm
1.454415125438857 nm,1.684542255793446 nm,0.7724739996948732 nm
1.2013604980816615 nm,0.18717684945198942 nm,2.8798810304656643 nm
1.4500908715243055 nm,1.0027380427311663 nm,2.1322567832913033 nm
1.1495954721979904 nm,1.8092662306614835 nm,2.5924045063875663 nm
0.6795560871232752 nm,0.1200323576210103 nm,1.971290944984292 nm
1.7635239347035576 nm,0.33267029529915104 nm,1.4775908916020835 nm
1.959407351731425 nm,0.93789757176279 nm,0.7969249391581031 nm
1.5813422138624817 nm,2.2858160119103 nm,1.5076000600540564 nm
1.5704030004380716 nm,1.084928241345006 nm,2.9246376280859043 nm
1.571662025514465 nm,0.1082689458705352 nm,1.7174159670967803 nm
1.1653568844041442 nm,1.9169594482553383 nm,1.6009177669805863 nm
1.6848292516004078 nm,0.37054992514384155 nm,1.1842538344142077 nm
1.5655660431872824 nm,2.1589272730235574 nm,0.6848771152513351 nm
1.7303875957880317 nm,2.4329282972039996 nm,3.0792745788592257 nm
1.3939351404973257 nm,1.9626951871579483 nm,2.838755133253263 nm
1.9207352243024485 nm,1.1949190132161915 nm,1.9738199053561027 nm
1.672071514517242 nm,2.093137148227321 nm,1.4530291911010509 nm
2.037518603668133 nm,1.482777649024554 nm,0.2161016865009122 nm
1.4035207969197723 nm,0.3741201198777151 nm,0.8939582972258278 nm
1.8639075571860044 nm,2.3743885438158396 nm,2.9068809333579915 nm
1.8148366139107168 nm,1.5394804169145069 nm,2.412596149083188 nm
1.3959833395620256 nm,0.020991087959859368 nm,2.4433850797158314 nm
2.2176716981530986 nm,1.8020839053286832 nm,1.489150294757464 nm
1.7122008994697602 nm,1.6864507487074363 nm,1.2153022560428681 nm
1.9024110058975385 nm,1.1152341482395338 nm,0.75311123619954 nm
1.4581470258584468 nm,2.272131685691375 nm,3.3031220294025454 nm
1.5086713200357817 nm,1.480476774330868 nm,1.4817702315975234 nm
1.8051368636441005 nm,1.4920652663720082 nm,2.938363518972939 nm
1.253788151979521 nm,0.9096690083940869 nm,1.6936215707206814 nm
2.211188130586233 nm,1.4683032140692127 nm,1.3165783708384964 nm
1.6697612166892122 nm,1.434915248063067 nm,1.3194537599828935 nm
0.2654156471433781 nm,1.1870194002214818 nm,2.235257946377788 nm
2.2544895286491187 nm,1.705482744706399 nm,1.9013476688170863 nm
0.5324296515219114 nm,0.6316386307293846 nm,0.46308295904914537 nm
2.2997052897550727 nm,1.1158288223338724 nm,1.6087244083693077 nm
2.026885541487167 nm,1.1969664706252583 nm,0.09005151137981164 nm
2.216216853939394 nm,1.4739094613750556 nm,1.0187825616202388 nm
1.6993507451020282 nm,1.5791927915940054 nm,1.4288820337111026 nm
3.242471106301713 nm,3.0324051163423023 nm,0.9331592811028004 nm
0.35301942942328207 nm,0.769505509085787 nm,-4.028860064073797 nm
0.8588622076921258 nm,0.9819434513820753 nm,0.4095020727385954 nm
1.225464397665453 nm,1.6982554644314534 nm,-0.997514566213455 nm
2.406508965015096 nm,1.0001976840564515 nm,0.5800765273457015 nm
0.23562546649675686 nm,1.523384368014075 nm,-0.1505394492507697 nm
1.358215517732738 nm,0.9153183150168808 nm,1.3971140751304214 nm
0.3583047995609473 nm,1.3556530799350623 nm,-0.0338796594829008 nm
0.5162423582685928 nm,1.7568823620630416 nm,-0.3864992037779869 nm
1.2866678414301222 nm,0.7825313320901895 nm,-0.3243903684771811 nm
1.623202634258149 nm,0.9053113323470238 nm,0.3505428626786855 nm
1.502740514277677 nm,0.5106019038211003 nm,0.3607022370874915 nm
0.5749515889084833 nm,1.433220488890016 nm,0.912462694535797 nm
