x,y,z
0.3928855724352254 nm,2.6466641402938342 nm,-12.232878268897338 nm
0.7801693445067628 nm,0.7361576691817563 nm,-0.8082926218812813 nm
2.542524796857121 nm,0.7315548178740722 nm,-2.7297261919995393 nm
3.2220080466503824 nm,1.722928639217573 nm,-5.121370411549156 nm
1.5949906799175466 nm,0.8024741275419427 nm,-0.09405811306400784 nm
3.1254908095129896 nm,1.7774967903451593 nm,-1.4183091171450488 nm
0.3472884835599596 nm,0.27362745714314235 nm,6.872709412508112 nm
0.40312671233732983 nm,2.4358135609273535 nm,7.23793444143285 nm
1.962911356499288 nm,2.6410202742291062 nm,8.873705329849118 nm
1.4671707860975012 nm,1.1883300907849614 nm,2.097824119717641 nm
1.5520269275801564 nm,0.49218036662326536 nm,3.116670470686058 nm
3.202926535877662 nm,1.7326459935993812 nm,-1.68298907862363 nm
0.06069320557223289 nm,2.0085663661748265 nm,9.953167922891181 nm
1.1430835884690922 nm,2.791886280019066 nm,1.0149804426557256 nm
0.5055595784965529 nm,2.3188211445155456 nm,4.613395957179148 nm
1.652927805809933 nm,0.5909699545204342 nm,5.112791661389501 nm
0.11786786062479492 nm,0.7128134577639285 nm,1.6112172892393308 nm
2.758010440569411 nm,0.9323572431418884 nm,1.3457150206519177 nm
1.2976791032916628 nm,1.037243846256352 nm,2.3758992273598283 nm
3.113642313043565 nm,0.726634301180295 nm,-0.4982909424093162 nm
0.40222149848708144 nm,1.04572959476653 nm,0.39963592714885193 nm
1.4047980427743827 nm,1.996381182574396 nm,0.8702164196451824 nm
1.5613102423674325 nm,2.713066029389908 nm,0.9009252127318952 nm
0.8772872680434172 nm,0.8024481049749274 nm,0.7099798463477811 nm
1.3246110851104786 nm,1.3251520664970915 nm,-0.9067604118259314 nm
0.8305536154698503 nm,1.0380060979793175 nm,-0.14395911329273475 nm
1.8474229825943214 nm,0.9041396694964811 nm,-1.142225592873338 nm
0.8969994889990978 nm,1.2598469798847234 nm,0.4449474407809402 nm
0.593759385873548 nm,1.1745202549815734 nm,0.3644139249608923 nm
0.3318340340486079 nm,1.241154938130683 nm,-0.017682354113289743 nm
1.6387875405891408 nm,1.3562963808496753 nm,-0.7878770456710229 nm
0.4973142401722124 nm,1.333214182040594 nm,0.07520381110762708 nm
2.6554935712836847 nm,3.030335805145106 nm,0.676948862251461 nm
0.3464917648367874 nm,2.018811738599092 nm,-0.7071548259740628 nm
0.20775334027651937 nm,0.3319396955247791 nm,0.4637326144643419 nm
0.4917811945397417 nm,1.2720091354709588 nm,-0.03307786870061485 nm
1.2236694516515674 nm,0.29616167167131113 nm,0.7451227287215009 nm
0.23822946319013083 nm,0.42163554135396775 nm,0.6946019674065727 nm
0.3028196067011426 nm,2.250639283946922 nm,-0.7664688091823117 nm
0.797295441673934 nm,0.9931844317267523 nm,0.3451119154472629 nm
0.8995086157960849 nm,2.4629156138302286 nm,0.5108283384787852 nm
0.5062681092066443 nm,0.8968126358395688 nm,-0.1820449041978611 nm
1.4530519915000613 nm,2.7122653412586066 nm,0.8602115492216881 nm
0.5167357066101558 nm,0.3646479196626417 nm,0.32845375889606837 nm
1.0362510871559942 nm,1.9214042298019884 nm,-1.4118026878375871 nm
1.7963521803753537 nm,2.5140132581950785 nm,-0.6123406862420498 nm
0.2767916472834289 nm,2.426888093468636 nm,-0.22804058890460746 nm
0.9614920893114761 nm,2.6227225305169117 nm,-1.2015467760610434 nm
0.9582108569855458 nm,2.7158079394339705 nm,-0.6957845585746525 nm
0.46602048665777274 nm,1.3735098428250883 nm,1.7052675728100686 nm
1.9839528437662848 nm,0.8416927018464755 nm,-0.5882187430316846 nm
1.6513921186036395 nm,1.4807204384001087 nm,-0.07315115893716562 nm
0.9744888332795161 nm,1.0738411983884182 nm,-0.18981335780981026 nm
0.7045935800436615 nm,1.5560319821499635 nm,0.841048309411434 nm
0.45565396966623806 nm,0.8776511027513092 nm,0.9518919376511754 nm
