x,y,z
2.7708322699756534 nm,0.13550004197147375 nm,-12.748962615765883 nm
2.250094534926286 nm,2.235622049573 nm,-3.55624584672033 nm
2.664950621731914 nm,2.298580439682624 nm,-2.2585855949803793 nm
0.8941110106071714 nm,1.024787976565955 nm,-6.010624303212281 nm
2.8763538417568437 nm,0.8527027447908129 nm,-1.4913311945670964 nm
0.4896118087863772 nm,1.332578272237537 nm,-1.409603694310983 nm
0.24216361453018545 nm,1.568700571949475 nm,3.5521678838326185 nm
0.7663021073570238 nm,2.6959269240945773 nm,9.0866700196711 nm
2.638720618409069 nm,2.6931267888591086 nm,13.45576561201867 nm
2.407756084866922 nm,0.06004179748152866 nm,1.943552169531011 nm
1.4910818547464453 nm,0.04383925036608872 nm,3.5932040090752952 nm
1.5023639347737128 nm,0.5446203234143725 nm,1.6069369892645338 nm
0.24495846193940785 nm,0.35584360118283853 nm,11.319673943057264 nm
1.961477059559725 nm,1.782912190450334 nm,3.7286955995188067 nm
1.0188487020948125 nm,0.21468700058306942 nm,7.986442564367778 nm
1.5754656132770064 nm,1.9824369621070639 nm,5.828957595579307 nm
0.9418970827990327 nm,1.2281623961494281 nm,2.437220287624276 nm
0.8012477776590178 nm,1.0505816482072134 nm,0.7815087528850692 nm
3.045351673007329 nm,2.139498446071448 nm,5.149937584558209 nm
2.716905136398829 nm,2.784012140754724 nm,2.1475211043587796 nm
1.0496568520269687 nm,2.221979254440232 nm,3.030716585457415 nm
1.1106712725582166 nm,1.1190078323040218 nm,2.691078235448371 nm
0.39599558187831424 nm,2.774716244445098 nm,1.2887235503979146 nm
0.531448512765441 nm,1.1657529806689289 nm,-0.01664412994055498 nm
2.1817857188360112 nm,1.138734599719075 nm,2.6441058476875003 nm
2.01796631275078 nm,2.1736921882986566 nm,0.7781640149725603 nm
1.2386110057709139 nm,1.0064732337271074 nm,0.6168534099326859 nm
1.949335230424813 nm,0.7844598019770191 nm,0.6515543593095648 nm
2.18669999400471 nm,2.317813592706725 nm,0.47066597838267843 nm
1.4012359125370673 nm,1.2827915312150258 nm,-0.25562435594591526 nm
1.9044470997494363 nm,1.6449416659412408 nm,1.8314896882865783 nm
2.0115354039842543 nm,2.959595670700743 nm,-0.13354851135405377 nm
1.2356537720269685 nm,0.8590786029444303 nm,1.1626499443611695 nm
1.5621446281707028 nm,1.1968524318829756 nm,0.7655103147607549 nm
2.0554197627380013 nm,0.19053570447449672 nm,1.061601313364361 nm
1.589368410489091 nm,0.4663223677755429 nm,-0.38023883423564553 nm
1.2337857832305688 nm,2.7403826549543218 nm,1.575080968943354 nm
1.9448629153000678 nm,1.3573829314506878 nm,1.6833719373980782 nm
1.4338045777645338 nm,1.3904313339062266 nm,-0.124153535236313 nm
1.510402707562028 nm,0.3488626945796649 nm,1.1905395139967767 nm
1.5467422349136415 nm,2.1373075051737644 nm,0.6001522039094866 nm
1.5484954659892618 nm,1.798483133053297 nm,-0.47694493272664645 nm
1.835642985108229 nm,2.0850890867237273 nm,0.33557445178704054 nm
2.424442653833176 nm,0.9107536989960032 nm,1.1656630422756251 nm
1.8796088211683994 nm,0.4863680492608527 nm,-0.08329263071738724 nm
2.2955157823863375 nm,1.6096469592070086 nm,-0.30650869544602216 nm
1.3186997140748151 nm,1.2533746835763526 nm,0.05899076894884995 nm
1.8441496984966073 nm,1.7012711408738435 nm,-0.10537083348953698 nm
1.0635933808887945 nm,1.1438476205866883 nm,1.3005991776903607 nm
2.602169525384327 nm,1.3380141306531583 nm,0.7198548837429758 nm
1.367931993165995 nm,1.225719866204798 nm,-0.09940325086640206 nm
2.1713746231121216 nm,2.049589429451974 nm,1.3141167876692803 nm
1.8708131972495317 nm,2.5784840336679724 nm,-0.11729119032057034 nm
1.4157124345059613 nm,0.6173700658261514 nm,0.7329376813893715 nm
1.139423123520538 nm,0.6381470285685177 nm,-1.2889518099560686 nm
2.0620318184612976 nm,1.3444193871240082 nm,0.7748167990486742 nm
1.451261983320777 nm,2.7089884680417606 nm,-1.3881444515734112 nm
1.9204521767298202 nm,1.3743497768878994 nm,-0.5311159277785186 nm
1.7352874776444356 nm,0.5989728705298111 nm,-0.41458724919635614 nm
0.7990012957429712 nm,2.5909856857092657 nm,0.4901780289438105 nm
1.32925875496863 nm,1.7477580967792516 nm,-0.5572888709956253 nm
2.8099224993614484 nm,0.2955964340945146 nm,0.09063461774922545 nm
0.35914952479439366 nm,0.9639090594053278 nm,-0.4406105899947619 nm
1.2339558786876197 nm,0.8697270359539646 nm,-0.28925241272117735 nm
0.53495314754122 nm,1.08063826537422 nm,0.5457171515206423 nm
1.1143066189599515 nm,1.96304558471522 nm,0.39297215085904474 nm
0.7719099008960951 nm,2.2740848766096704 nm,0.8219989851994891 nm
0.35843488037516336 nm,2.610305848585241 nm,-1.4256644500537181 nm
0.8658678696897584 nm,1.4395874441964542 nm,-0.07331877883177122 nm
0.394586075760149 nm,1.1014970906267478 nm,-1.2889543226684865 nm
2.1641080950334186 nm,0.7866934885342803 nm,-0.4662721531396269 nm
1.1105163911629148 nm,0.26917931242353355 nm,-1.5833649294993293 nm
2.1004320638395564 nm,3.003499001411654 nm,1.0433307033912447 nm
1.5723197874688568 nm,2.0662864624256048 nm,1.7445097492751438 nm
1.5219557707632827 nm,0.42308167282918774 nm,1.8209907365763585 nm
1.1152248200080253 nm,0.7396485176519475 nm,0.34603390934268113 nm
1.5236882472228326 nm,0.7069690843428346 nm,0.2145382386205905 nm
1.847347135490689 nm,1.8275135122367698 nm,-0.7305548195417402 nm
1.7086059846289545 nm,1.8647301427905205 nm,1.0469605868549592 nm
1.4556868018783597 nm,2.1954253282074947 nm,1.1271988685220673 nm
1.6294600958769234 nm,1.3460432947828078 nm,0.2702461216088774 nm
1.947134455023462 nm,2.736263748898743 nm,0.4209162381847473 nm
0.8933038764301338 nm,2.745013284419715 nm,-0.0850111230854498 nm
1.5093080517262734 nm,0.9662009462358132 nm,0.17097410265308763 nm
1.3280736134474018 nm,1.5766928124706696 nm,-0.5482187259601425 nm
1.2990539960834506 nm,1.595971626225385 nm,0.3147545287442755 nm
1.3241920726433947 nm,0.6394598529973932 nm,-0.44837273765992586 nm
1.4851302386327283 nm,1.6859283431677945 nm,0.08411614898557607 nm
1.533085624735314 nm,1.3768272231202674 nm,0.011927362420079595 nm
1.6323740375803308 nm,0.9370532609465931 nm,-0.32654165586401185 nm
0.5303796625139467 nm,2.036965889281345 nm,-0.4375929590743294 nm
1.181132060870914 nm,1.5512000739920224 nm,0.3319950394367422 nm
0.8428144322118701 nm,0.7287010049383645 nm,-0.04914603997123618 nm
1.136375151715478 nm,1.5686631355243863 nm,-0.016024226560805835 nm
1.3788325444054055 nm,1.2391589903422224 nm,-0.5450652986332895 nm
1.5917001810600746 nm,1.3884144037845534 nm,0.011690820602748599 nm
1.4663701004737195 nm,1.5117077835652304 nm,0.7910428670705287 nm
1.0469002532488951 nm,2.142715971329791 nm,1.2188699227504705 nm
1.5291403425788472 nm,1.6947682604661407 nm,0.05430897949602162 nm
1.1444211074270096 nm,1.6062101467012493 nm,0.3820634524789653 nm
1.0894662828620334 nm,0.1363352385185159 nm,0.49761864053206617 nm
1.7174032062239932 nm,1.7271822693333652 nm,-0.19358243452438914 nm
2.054816556318496 nm,2.0942385790084668 nm,0.2898851609019991 nm
1.4991085874315269 nm,2.2867599905540157 nm,0.9524102642387272 nm
1.0913942153482157 nm,1.3426670931353373 nm,0.1871212069392271 nm
