Fx,Fy,Fz
5.113491862053361e-5,0.0005429115531547993,0.0010484971704346959
2.0136198954689073e-5,-0.003303361565802851,0.00036864613609554275
0.0017711041507199523,-0.001994263242227037,0.00016543645906753074
-0.0006441147795774372,0.0030979086818523948,0.0003390242939855789
0.002761373806526714,-5.837751568426975e-6,-0.002710486766269668
0.0003911781395559326,0.0008895810837379523,0.0022957703535370472
-0.0017488390375286138,0.0006108203744239021,-0.0006198300795978717
0.0012618034914916284,0.001956286106500233,9.098436497107864e-5
0.00036038993566332066,-0.0012179870606040671,0.000623973291651715
-0.0014728076193436693,0.0004799525078759666,-0.0004950880408902673
-0.002328455013529928,0.00042602776806798914,-0.0015350218112256042
0.0012155567181127839,-0.0019862467274079643,0.002381324184540255
0.001074790902176981,-0.0016862340513394546,-0.0010165893582779366
0.0013273009708069379,0.0011674497390048466,0.00010969493284936366
-0.004262521307924319,-6.58703707473339e-5,0.0003918617588424889
0.0006022670613199051,0.001870349880361549,0.0009736978957706403
-5.8205181048384126e-5,-0.0006131902311095645,-0.0012534721497705558
-0.0014398583691917046,0.001553971446680597,0.0028110161795583824
0.001047617630201187,0.0006841488937000803,0.0013494849773443651
-0.004135889024952681,-0.0008296217918973103,-0.0002120793548601493
0.003173117137778646,-0.0003905314878294335,0.00017058935013559363
0.0030937358450316105,0.0009563154951843313,0.0009240030179352732
0.0021514032505731795,0.0005592821228625334,0.00036236760849542207
2.253116295521013e-5,-0.00020516326411727293,0.0007028149872328051
-7.937148529991955e-5,-0.0011682089257235317,0.0004042857697164689
0.003597439008926484,-0.001920412279895631,0.000314380839004451
0.000290340117766968,-0.0010254236139091383,0.0002866479721311059
-0.0027520847385495264,0.0019343751666571834,-0.0016828950588336422
0.0002466187829611397,-0.0008117117512549975,-0.00011870529868712538
-0.000347619381806232,0.0012945534017148794,0.0019668558181352306
-0.0018372067876026685,0.0004896124138660282,-0.0010423688972116373
-0.0034339652257671096,0.002406737754007667,-0.0004998834945082105
2.9353422865968233e-5,0.0007315453007137316,0.0007363301997484712
-0.00022306580144715722,0.00033590705743349484,0.00015230132791359987
-0.0017373235010581002,0.0006206142091440933,0.0007735701938954853
-0.0001922831381283829,-0.0012300820086626175,-0.0012030682795692495
0.001135179793706885,-0.0007623758946221999,-0.002162717506110371
0.0014676710007893517,-0.001628948887435289,-0.0006071736785963546
-0.0007285356029109772,0.0007076128102146479,0.0013942621430958978
0.0023335505175259806,-0.0002009484192757563,-0.0008458366274177385
0.0015168392889586485,0.0012268218383220905,0.0001717175404511213
0.0014296004856246482,-0.0017602503355585073,0.0024587188788781425
0.0006452429338201092,-0.0003027018539107942,-0.0009389755405873592
0.00026844049617388523,0.00035572725526281053,0.0014502974067590112
-0.0010174948346758671,6.241404391003825e-5,0.0014958509275555822
-0.00015161047600174336,-0.0013986374588291902,-0.001605318638705068
-0.00031769382135733736,0.0017145025859630306,-0.0007364349570306548
0.00037411661892317673,-0.0019853653278495806,0.0006287994096437549
-0.0006362370318071042,-0.0022442208196466816,0.000361053546844062
0.0027442847564372965,0.0006439524661643758,0.0005225249201758833
0.0004669194214360069,-0.00018609741817071616,0.0017313170631198102
0.0011489107928697694,0.003300162073192556,-0.002726249331676368
-0.002192368157039482,0.00046574765113553896,-0.0010113810888262454
-0.00010005167488360075,-0.002269653413382618,0.00179644180206529
-0.0013630594502732885,0.0007073353623134627,-0.0014081001852440096
-0.0013898763869961144,0.0009125345676071184,-5.387814975441658e-5
0.00018588023475753806,0.00244589177082655,-0.0005002687211128618
0.0008745012986012713,-0.004254453250707597,0.0017650190897623578
0.00122573515034256,-0.0018668522509794846,0.0022097798163358217
-0.0016026454717003947,0.0044914362206103925,-0.0008891302189707387
0.0015519530190357237,9.087318441794395e-5,-0.0007929205292909645
-0.001010554119972156,-0.000655421842045673,-6.461727593400909e-5
-0.0008632408838897346,0.0003405773317640414,0.0009042961250054062
-0.0005450030367393593,-0.0020274186942895052,0.0010282112590588816
0.0005010407035927052,-0.00032575129150437337,-0.001396917544617467
0.0012508104950708933,0.0007598625823920849,0.0001328859865979061
-0.0006109850096705277,0.0010621029915124098,-0.0006551672085503347
6.892172397339745e-5,0.0002662247622689401,0.0002696658806323167
-0.0009221623724738551,-0.0008773978173840947,-0.0032171125036481777
-0.0005163007441718009,-0.001161725446560178,0.0011932707853137723
-0.000984506656087101,-2.5276989090831675e-5,-0.0002461183882668933
0.0008606752701203047,0.0010468763322008705,0.00020981023925510737
