x,y,z
3.2472786320368856 nm,3.0678881576732246 nm,0.7229009712835541 nm
0.1476004233807569 nm,0.2556068332458393 nm,0.7231158667015618 nm
0.14753232560509114 nm,2.9824767050629983 nm,0.48199419781549574 nm
3.2470052708906567 nm,0.17049035931552114 nm,0.4818628494752834 nm
0.14751872086220938 nm,0.08502649544764736 nm,0.2406988555660302 nm
3.2469143199330777 nm,0.3407636786593741 nm,0.24095350190875578 nm
0.29518263714036613 nm,3.0674827239572906 nm,0.7232609376337473 nm
0.4426664612035821 nm,0.255911244101362 nm,0.7229496012873633 nm
0.4428004050606008 nm,2.9820831371881154 nm,0.4821136958863845 nm
0.2953578725234455 nm,0.17091697023884075 nm,0.48179859480863274 nm
0.44269694042409435 nm,0.08526971743702894 nm,0.2405849042703796 nm
0.29550505098634233 nm,0.34080992953553924 nm,0.24090803022602683 nm
0.5904139913072858 nm,3.06714754162796 nm,0.7232438895286295 nm
0.738141103511522 nm,0.25603978351327855 nm,0.7229592429230594 nm
0.738027296629741 nm,2.9816153977430258 nm,0.4821884160066219 nm
0.590377841186212 nm,0.1713442329792696 nm,0.4816858280978513 nm
0.7379814559914589 nm,0.08528421766624893 nm,0.24055336798805127 nm
0.5903325517573286 nm,0.3407921794374962 nm,0.2409254392521316 nm
0.8857275100264621 nm,3.067578929747187 nm,0.7234084437153524 nm
1.0332796407633198 nm,0.25572719090868584 nm,0.7231580849528354 nm
1.0332388279665823 nm,2.981108396630505 nm,0.4819774854892538 nm
0.8854673187248268 nm,0.171568746211818 nm,0.48193640586956327 nm
1.0331096673865536 nm,0.08534898390572876 nm,0.24047649864123632 nm
0.8856506160860026 nm,0.340819666459639 nm,0.24085939834221815 nm
1.180751502869909 nm,3.0677763251136985 nm,0.7234368415270586 nm
1.328358722315175 nm,0.2557762870497941 nm,0.7230449149031402 nm
1.3284547867056835 nm,2.980713428549025 nm,0.48208480400806064 nm
1.1807916954662998 nm,0.17212823311718672 nm,0.481873406762315 nm
1.3284693297929122 nm,0.08546910876068098 nm,0.24023626372991927 nm
1.1807962470244013 nm,0.3408245977018813 nm,0.24092963821167232 nm
1.476108514945409 nm,3.0674161359943515 nm,0.7235788020583616 nm
1.6236335288469108 nm,0.255933397439829 nm,0.7230251390975326 nm
1.623676031235245 nm,2.9802534114925305 nm,0.48212742318698515 nm
1.4759469892059816 nm,0.17249106179768098 nm,0.4817698025221713 nm
1.623610308209023 nm,0.08551916476272266 nm,0.24017353443779688 nm
1.4760659152684306 nm,0.34074751028280925 nm,0.24085719249824475 nm
1.7712548266167343 nm,3.06724286207373 nm,0.7237386660852853 nm
1.918504005213286 nm,0.2567921878386656 nm,0.7230223559507098 nm
1.9190274256465114 nm,2.9798172189202847 nm,0.4824189072062984 nm
1.7712020303938685 nm,0.17290616557650818 nm,0.481848026704319 nm
1.918884586612547 nm,0.08559080700846053 nm,0.23982597217238039 nm
1.771339132284555 nm,0.34086001978873165 nm,0.24076421539681114 nm
