Fx,Fy,Fz
-0.005331383068594818,-0.28249690853305776,-0.030185129372908716
0.33493062141330665,0.19064421125019287,-0.11862815833810327
-0.29342468979592606,-0.17465584970595813,0.6807803666361908
0.04465218120484585,-0.28291617721535817,0.3219533559027726
-0.10936032642092167,-0.10105010587963148,-0.03597930874927681
0.5147193420807191,0.8435885923817196,-0.8391654473676183
0.1749860979221304,-0.5623603762301738,-0.27076488954982586
0.022137006411382474,0.2805924687949074,-0.018842233716669494
-0.6460553484758031,-0.0024457106340327072,0.474408226707308
0.0806978108253501,0.45123551816566604,0.7005839138959045
0.19146947289630503,-0.14813040282308992,-0.10773553709882885
-0.12992975098494455,0.37003337008642034,0.03942517850929666
-0.34490826424354054,0.23279232639524003,0.08430706487904459
0.1659718523196929,0.041424132307433276,-0.25092162339833746
-0.2899534350959338,0.21290951462819951,-0.17603430708689863
0.3573297977712512,0.3116983062223342,-0.12095771607044362
0.054243564148366105,-0.3977368972548429,0.3318658156844896
-0.04261363065036744,-0.0061151211576348065,0.48354891827134394
-0.5901445552032253,-0.16660717071105158,-0.09764584843744473
-0.22088637962544855,0.3842153761178912,0.019148670746210128
0.7858290579664505,0.23055490811293933,0.20798218603052981
-0.1896483649570538,-0.2505924923306273,-0.15610318889146532
-0.42425444491662523,0.07550080343382129,0.37646829533841586
0.13022941251934508,-0.08440589959366239,-0.8672255135844668
0.8040406110055814,-0.3900668942328642,0.03235868041066134
0.005537054526842027,0.11964140439878967,0.13786714116217394
-0.5469824236790135,0.4414080479206862,-0.3985514887388959
0.46255214425818375,0.2653638410871608,-0.5436980308845806
0.3791901232114797,0.13637019663730343,0.11895279479752413
0.14043229159258772,0.151910767319302,0.07807513234797563
-0.5592951373699101,0.4282321152688657,-0.2997050622841506
-0.021240449277006006,0.1977203239668,-0.18504433201832307
-0.03479553714233896,0.9903188343220628,0.06701942237585615
-0.21440232385466806,-0.9286331324706014,0.4486799754224473
0.4930523670583314,-0.1605444768484211,0.2573226825714991
0.47772341464707596,-0.3227292183476526,-0.40336920040296104
-0.05368413252487884,0.30317928782488474,0.04975793128268347
-0.622922226358631,0.4707730794714478,-0.07290062726022362
0.3203496155690123,0.050799425268701355,0.3654621662558324
-0.1776455169307639,-0.23477668642186722,0.07789796113370569
-0.4978670548230014,0.021365165943716277,0.5880060203716375
-0.34770747480889214,0.21001694687424233,-0.007232872577113294
0.33586231686573054,-0.08602725760254541,-0.1656065923125252
0.16830873522027787,0.2371435917672963,-0.004023561848650872
0.31429199628549315,0.23346033226810514,-0.1828566537614451
0.10731187299458574,-0.013527319427877842,0.25368440301397643
0.3056285301934265,0.2340860853693067,0.006074285041034205
-0.008969310696952266,-0.0968417785610772,-0.5003034160535111
-0.5747318036595439,0.05512716873210974,0.1873801308449297
-0.332639948788794,-0.25203657712470995,-0.43268705656631806
-0.021580451567925592,0.11360645199620883,0.03475599950413466
0.05582581017153905,0.7452064496459153,-0.09910514810902206
0.2232311646478085,-0.3757678551664795,-0.1734936040915972
-0.10445325639855763,-0.2476747967740374,0.06846430291575895
0.22132049621856004,-0.21215338315181073,-0.2928236859616423
0.329230603153238,0.008472079705405549,0.01353412561822324
0.27076106612002604,0.3108251123806947,0.06408980369166946
-0.557370599158601,0.028961728836285224,0.1290834515172093
-0.512039652594044,0.43554163529393747,0.2890219334769111
0.09523114924669117,0.459701867269082,0.13983633348168498
0.22315193126053331,-0.07199074878552736,-0.23330122572384931
-0.16725937036194935,-0.16858366458657184,-0.04607558014849865
-0.4401446011440473,-0.7275163471901662,0.3533531584839744
0.3718782804598644,-0.0012693041152674453,-0.15352861138588458
0.6416584339302176,-0.26329847133179285,0.22259273092673632
-0.6278011012361476,-0.7710527275940102,0.2076567124660828
0.08628777683930067,-0.17200273897192878,0.40802961468505566
0.38849790846271104,0.8064228625573925,-0.1588097204953437
0.23635960395375896,0.4973430364668046,-0.06458004168938207
-0.6058766048090832,0.30030978918349777,0.1530965678058391
-0.19010916856586277,-0.3664631438283345,-0.24565366719481221
