t,KE,PE,TE
0.0,14.810439102774017,0.0,14.810439102774017
0.010000000000000002,14.805475161307971,0.00992789462675039,14.815403055934722
0.020000000000000004,14.790592690885333,0.03969287053002118,14.830285561415353
0.030000000000000006,14.76581973268128,0.08923884528167926,14.855058577962959
0.04000000000000001,14.73120295286662,0.1584724864107199,14.88967543927734
0.05,14.686807539101014,0.2472634184170781,14.934070957518093
0.06000000000000001,14.632717055973076,0.3554445118918857,14.988161567864962
0.07,14.569033259735782,0.4828122540472397,15.051845513783022
0.08000000000000002,14.49587587278374,0.6291271997623141,15.125003072546056
0.09000000000000001,14.413382318415797,0.7941145020589366,15.207496820474734
0.1,14.321707416522024,0.9774645207285707,15.299171937250595
0.11000000000000001,14.221023040928012,1.1788335076447294,15.39985654857274
0.12000000000000002,14.111517739221652,1.3978443671105278,15.50936210633218
0.13,13.993396315977382,1.6340874894115465,15.627483805388929
0.14,13.86687938038078,1.8871216555678338,15.754001035948615
0.15000000000000002,13.732202859341536,2.1564750111096034,15.888677870451138
0.16000000000000003,13.589617477265115,2.4416461065354578,16.031263583800573
0.17000000000000004,13.439388203733213,2.74210500195295,16.181493205686163
0.18000000000000002,13.281793670419136,3.0572944332498526,16.33908810366899
0.19000000000000003,13.117125558637529,3.3866310369961132,16.503756595633643
0.2,12.945687958997146,3.729506631140723,16.67519459013787
0.21000000000000002,12.767796704691296,4.085289548432552,16.85308625312385
0.22000000000000003,12.583778680022474,4.4533260193732165,17.03710469939569
0.23000000000000004,12.393971105815606,4.832941601392768,17.226912707208378
0.24000000000000005,12.198720803428168,5.223442650831477,17.422163454259643
0.25,11.998383439114821,5.624117834212883,17.622501273327703
0.26,11.7933227505494,6.0342396752022855,17.827562425751687
0.27,11.583909757347547,6.453066133563855,18.036975890911403
0.28,11.37052195746926,6.879842212357551,18.25036416982681
0.29000000000000004,11.153542511411892,7.313801589555765,18.467344100967658
0.30000000000000004,10.933359416130504,7.754168270205274,18.68752768633578
0.31000000000000005,10.710364670644177,8.20015825521687,18.910522925861045
0.32000000000000006,10.484953435303536,8.650981222832653,19.13593465813619
0.33000000000000007,10.257523186706605,9.1058422187971,19.363365405503707
0.3400000000000001,10.028472870256866,9.56394335124309,19.592416221499956
0.35000000000000003,9.79820205235932,10.024485486302924,19.822687538662244
0.36000000000000004,9.567110074247312,10.486669940456427,20.05378001470374
0.37000000000000005,9.335595209424701,10.949700165649604,20.285295375074305
0.38000000000000006,9.104053826695143,11.412783423237931,20.516837249933072
0.39000000000000007,8.872879560732327,11.875132442848779,20.748012003581106
0.4,8.642462492122366,12.335967062299156,20.978429554421524
0.4100000000000001,8.413188338782046,12.794515844761378,21.207704183543424
0.42000000000000004,8.185437660624586,13.250017669433205,21.435455330057795
0.43,7.959585079307741,13.701723292044962,21.661308371352703
0.44000000000000006,7.73599851485788,14.148896871612513,21.884895386470394
0.45,7.515038440918013,14.590817459944294,22.105855900862306
0.4600000000000001,7.297057160317843,15.026780450502686,22.32383761082053
0.47000000000000003,7.082398102609867,15.456098983333899,22.538497085943764
0.4800000000000001,6.871395145157516,15.878105302893431,22.749500448050945
0.49000000000000005,6.664371959299472,16.292152065719886,22.95652402501936
0.5,6.461641383048664,16.69761359503778,23.15925497808644
0.5100000000000001,6.263504821715506,17.093887079513827,23.35739190122933
0.52,6.070251677772468,17.480393713528,23.550645391300467
0.5300000000000001,5.88215881120161,17.85657977648116,23.73873858768277
0.54,5.699490031488251,18.221917648808496,23.92140768029675
0.55,5.522495622342781,18.575906762537507,24.098402384880288
0.56,5.351411900148926,18.91807448439175,24.269486384540674
0.5700000000000001,5.186460807050808,19.247976929618886,24.434437736669693
0.5800000000000001,5.027849539503046,19.565199704890016,24.593049244393065
0.5900000000000001,4.875770213018286,19.86935857880707,24.745128791825355
0.6000000000000001,4.730399563754952,20.160100078726682,24.890499642481636
0.6100000000000001,4.591898687495193,20.43710201280587,25.02900070030106
0.6200000000000001,4.460412816468869,20.70007391635329,25.16048673282216
0.6300000000000001,4.336071134384596,20.948757421769173,25.28482855615377
0.6400000000000001,4.218986629933129,21.18292655153649,25.401913181469617
0.65,4.1092559889325555,21.402387933932978,25.511643922865535
0.6600000000000001,4.006959525188457,21.606980941309377,25.613940466497834
0.67,3.9121611500462263,21.796577750985243,25.70873890103147
0.6800000000000002,3.824908380516959,21.971083328996166,25.795991709513125
0.6900000000000001,3.7452323857632015,22.130435337123277,25.87566772288648
0.7000000000000001,3.6731480716364646,22.274603963815988,25.947752035452453
0.7100000000000001,3.6086542028651785,22.403591679816593,26.012245882681768
0.7200000000000001,3.5517335623997424,22.517432919469417,26.069166481869157
0.7300000000000001,3.5023531473308744,22.616193688883055,26.118546836213927
0.7400000000000001,3.460464400708773,22.69997110229067,26.160435502999444
0.75,3.426003478503866,22.76889284812825,26.194896326632115
0.7600000000000001,3.3988915508654056,22.82311658651549,26.222008137380897
0.77,3.379035136752041,22.86282927999408,26.24186441674612
0.7800000000000001,3.36632647092898,22.888246459531388,26.25457293046037
0.79,3.360643902249706,22.899611427956053,26.26025533020576
0.8,3.361852322066438,22.897194403135742,26.25904672520218
0.81,3.3698036215431,22.88129160334858,26.251095224891678
0.8200000000000002,3.384337176577331,22.852224277438868,26.2365614540162
0.8300000000000001,3.40528035897447,22.810337682465825,26.215618041440294
0.8400000000000001,3.432449072456484,22.756000011684414,26.1884490841409
0.8500000000000001,3.465648312032639,22.689601275803636,26.155249587836273
0.86,3.5046727452065416,22.61155214056777,26.116224885774308
