Fx,Fy,Fz
-0.5291684708700013,-2.0758352107002334,2.0072770934818847
1.1465910835886957,3.5273670801043076,0.1357036316591255
-0.2650046248130514,0.05297843397320904,-1.5069404961261887
2.2119405086573645,1.5000457581091462,-4.995432895603684
-1.4291495719797005,0.3449132127389994,7.764509525798316
0.7170939614590718,-1.3133626883474672,1.4761567599241125
-0.5077985489405829,-2.135604576961512,1.4584500932966216
-0.4759835149449325,0.7196461020952104,3.5451938744953893
2.126688497776877,-1.8542601916185006,1.2338424802224426
-6.715436240415636,5.599673886239764,-6.0040343002948555
3.418673055011297,-0.3559621787742256,-1.0254437188022054
-1.5138008580825044,3.513619146555343,5.518382303841066
-1.6373206594003753,0.21810534726440559,-1.018246757346223
6.275471579559027,-2.229935323463757,-2.176787312279124
-2.5259098886111007,3.6200889194281727,-3.3429944425158347
8.344757458997254,-7.264529615987129,-0.9148550588541404
-0.5381179513952059,-1.458199660009775,5.879985995514435
0.5788293511353351,-1.1973786405974771,-4.463350467949199
3.203798366151011,4.399915998249861,2.2383046579270953
-3.385789790761168,-6.263454401585744,-0.8119124795751371
3.7661196049139027,-2.7009212222962415,0.10709535665313628
-8.132602452163882,4.894351511026461,4.05283075794515
-2.8368783584352286,-2.687157218581894,-7.960210342617467
-1.8698314178253261,2.5196542697469853,6.464459434650151
-6.992080383571334,2.6509236345372744,0.32347215063790147
-0.09364525518175146,1.7129915808732683,-0.4127345414354302
-1.4385192222381789,-2.142884496540855,-3.129392444898719
1.341344404490836,1.2458402503077985,8.19020448411105
2.7313300438440677,-2.711542441093168,-5.594663238225739
3.4970656341232016,4.954205391440424,-1.6196590581172827
5.501543792530318,0.5460329642470272,1.622207877067873
-3.4707470652675,-1.871208440749832,-0.84978305172395
-1.0852643687201187,0.9330872391123932,-0.5672736289577817
4.615764483136098,0.27393482857733686,-0.07211772410874608
-1.2192114156834648,-1.2621933596844201,3.262573923665407
-1.331189824705766,3.0673053794776544,1.2823923413068072
-0.1778823816109167,-1.9178735445829098,0.21428585031172162
3.708819481503952,3.439674329302703,0.5756847383064957
1.494276279258249,-1.3737824820951374,2.3401305348611845
-3.17857187856837,1.2657744952671253,0.20630629714439327
-0.6516397918604535,0.22430969411625512,-6.094844383592204
0.1260941316972647,1.1012498971385671,-1.0112064218314956
-2.39781186167757,0.1360247161739735,-0.2438216525933287
-2.502140708671458,0.2753521766641078,0.2978210567433661
-2.9511887965533594,-1.2306567440442955,-1.3383670083682668
1.4488274113192083,-0.8779440782755505,1.3785740682663188
-0.5836683138026117,1.5880488632266583,-3.634683526118852
1.6338983206926265,0.07733597204746062,-2.179051295623524
4.3914397070333715,1.1382818622584003,3.7938479552874598
-1.1904601146505585,-6.944431428900081,1.425238627098325
1.7437587460869008,-2.440985671880265,-0.9202821427354022
-1.9919809471173826,5.163199517149278,-2.128426122719368
0.8001618540827956,0.33738566443402795,0.5867232733860089
-2.4271651111701096,-2.8352922077154616,3.5574508496222976
-3.339451470972482,1.5752096318473243,1.317116710120776
2.347440128797023,-5.02076134691985,-0.8958722939946255
2.4988980855231153,1.892184620773207,-2.0943924292223315
5.900154881062793,2.6851309360132936,-4.231919389362677
-0.1872373297824423,0.7922948186929772,9.327723464503165
2.874990554227597,-2.063452784875154,4.751501079922329
1.391241171434512,2.580552610575503,-2.220133126540931
-0.3166169415710407,-2.525837352378432,1.5451354049458206
-2.411563153658468,1.046572143478832,1.2888917885241113
-4.359991816581345,-6.221624181383178,0.6369089387831125
0.01042876974034948,-0.35819614682766515,-0.5073713484548994
-0.38627723034753286,3.121240116124758,-2.0015409628592216
1.4457099809452134,-0.22243804223506947,-0.6072708727038081
-0.7320552970161524,4.3300389491688085,-0.3280971937543307
5.692216755066322,-2.7958557506471657,0.05618226547301832
-0.2903960664410317,1.2281594762256487,1.7732813998525399
5.063279893523485,0.1781402743690753,2.2886286594829763
0.5806476868867374,0.2659430212648978,-0.5406692180610242
-2.810857039585726,-3.9572455151579313,-0.8435164852197228
2.5797603759547534,2.9950883134556303,0.6445763176158794
-10.471024303203743,4.38183949898925,-1.2530403330433706
0.9918386197894253,-7.110179159238687,-5.532738290289586
-5.971387159775936,0.09543220448714612,0.020984388979147752
-1.618631704946653,-3.245110017345679,-4.39891617295487
0.22878210387615833,3.2614884104364545,-0.23445623482290343
-2.6989055598731193,1.4311859562122398,0.9358136842172669
10.0479056102645,-1.5794649148700446,0.4853496826373262
-4.232214161743821,1.9376130569612147,4.434880352746942
1.0020248025786604,-1.1872454206879193,-2.151759500560511
1.9750277328690713,2.991453802443555,1.6474056751111614
-2.7599046977391133,-5.16727873077866,-0.6215957492850982
1.4810722717222211,2.2708574447532626,0.3337890103058698
-7.1430516101583,-2.559884281848705,-3.0718851664480646
0.5609876647925417,-2.020156598606557,-1.8424932543162782
-0.9161762200496928,-3.3923651760265043,-3.496080657190393
-0.4089789009549634,3.5755655699060935,-0.4874588067298721
3.797870538425952,2.1157616670699535,2.4435033077361137
3.577799515864348,-4.490290836283104,-4.004248890107157
-2.32318372255644,-4.263459743492938,-3.7439173716016985
4.059571577940337,6.154634398246527,4.055768927420118
1.8965940193047168,-2.436820930383937,-2.4057799299920593
