Fx,Fy,Fz
0.09589934342089487,-0.06545459951625769,0.4036447267557671
0.0010525235137886853,-0.4487549158402286,0.181903335045548
0.22467260169345712,0.060034035385850386,0.1853855225564802
-0.4980286852232964,0.07126083561928125,-0.41317763790309686
-0.14093166990783923,-0.26401852975462425,0.28147294480379526
-0.11471060328099471,-0.4210137991338204,-0.15201945116137686
-0.25045222270923945,-0.43944439208738184,-0.3205700688211551
0.24938377106755025,-0.22359323172479245,0.12037818752393617
-0.5045840674058043,0.578575479377794,0.13865523797932433
-0.08772332800760943,-0.4369701771218151,0.18640543826747083
-0.05660255376930693,-0.0892993661897489,0.2787574378604678
0.21830976213390932,0.6788600997512149,0.09981125009772357
0.3846052700149542,0.08879632142517431,0.4360622099104825
0.30861182376174306,0.12778275254463614,-0.15135387098652525
0.24916612883546038,-0.43703887064729124,0.0268928827829518
0.12250463186790767,-0.09240838751319586,-0.5510950780791648
0.6551547708770257,-0.009698078904959957,-0.37065711039902904
-0.013678431969392748,0.21020387613017527,-0.21326612757698488
-0.3236511842473751,0.003444934063585045,-0.2287310850455541
-0.19863665140374479,0.407721102736003,-0.17729178862886305
0.9345430225950414,0.27577253076758246,0.046695446206340814
-0.1371921892715657,0.41380468097715883,0.3593571578569312
0.08321763381377927,0.44514447122155243,0.14808230589062127
0.5859861287337882,0.0938561686464722,0.15647200891639013
-0.08594186066830319,-0.39486608780454463,-0.7859421794110778
-0.13262272954071583,0.4991650472272349,0.069795677540077
-0.4582077528575415,-0.10145433472226893,0.06812376113540328
-0.43128820361350084,-1.1599839040602384,0.3971230375785134
0.04160431615034065,-0.047396880582089226,-0.3494436331640084
-0.8007528129550405,-0.19799067229332232,-0.0898741615723215
0.2261133703208871,-0.25835416611003836,-0.3043921378608376
0.20071303078959665,0.4308978836491884,0.6322870313045948
-0.08844791445570034,-0.18477174635198126,0.1725577267179851
-0.44773724167869383,0.42928562192408987,-0.009388945555372175
0.2180161787502549,-0.3762126888554187,-0.3264429763632564
-0.335246703408311,0.612657044054907,0.2508069363202775
-0.7488837925271373,-0.5019100820994724,0.1654296486720075
-0.34480480379964223,0.2651084823526512,-0.16181874657058284
