Fx,Fy,Fz
-0.004656412224723166,-0.0024796906827969705,0.0007240530246551358
-0.0033141126594107536,-0.00408380918925128,0.002407947522781059
0.0034894294285226124,-0.003733907856996426,-0.014775537834405925
-0.016805755674185536,-0.000477088353647988,-0.0019630809908317798
0.008691767913502926,-0.026507137525963665,0.013006053424173455
-0.01607680428029216,0.0015966785129655503,0.005540004823727665
-0.005005771539543233,0.002675468205406032,0.0032622727405302743
-0.006664506357349118,-0.007971038820355153,-0.028135702539586253
0.029651700718133268,0.018149294756851092,-0.014337381676403972
0.05542315405412513,-0.014435558377536533,0.004283455072878072
-0.0362730203213248,-0.0235066101114119,0.03964139836933833
-0.01176825124899248,0.02046043990845643,0.008820670057282256
0.015572615642961576,0.07379114082922544,-0.03814003748129781
0.004532427216662097,-0.06918431836675955,-0.015899972803647078
-0.062292407324875836,-0.01138716519888047,0.003439329836525477
-0.04673632157484199,-0.06635312917233492,0.05633897261179084
-0.05169909242580369,-0.02533481009810027,0.032885284257642006
0.10040601047049987,0.040032447479892076,-0.0663756093353361
0.0043305543640156825,0.010901657184625725,-0.012442993692776256
-0.03511794310337708,-0.10668955208012681,-0.04940669484133653
-0.01527524290129851,-0.013805211461392028,0.023146457717016726
0.15392676782430345,0.12127122155472697,0.04247809665549444
0.09350271994975339,0.09228654522137122,0.1107144667503405
0.06503794130263879,0.14621591650640378,0.08011583821171929
0.025122894999811397,0.0341997051484929,0.01784709329896472
-0.016222755627705535,-0.09267952051945529,0.052811898991924365
0.11317674828825022,-0.0069026415746079265,0.0865225756381477
-0.07584229368752805,0.08086550457991769,-0.2047627618092588
-0.19919229517777165,0.10129234695646787,0.009687043101186413
-0.09543451745588093,-0.2741661931211004,0.27766460102681384
-0.10186146385865735,0.03965382003866689,-0.03496520699987028
-0.007048234402794353,-0.12910995812448212,0.03174950308373681
-0.1057647146450513,0.04405400637742546,-0.0908047885556365
-0.028855664538880717,-0.2180279930645772,0.022453932755692182
0.07042701632478506,0.05849671461819769,0.14249954956715208
0.1476244376610834,-0.17309998165003926,-0.17803135336528028
-0.09515435423775762,-0.08504787105732228,0.10978494713429657
0.3013071667264494,0.457191219274642,0.051591937860974685
0.24696761425104688,-0.030356919457697827,0.0016217488834271534
-0.29048765086804884,-0.15412935667359504,-0.1278558840331041
-0.13429591529378684,-0.10591724895048521,-0.10163847727370863
-0.19619336553120167,-0.12311498769059508,0.02471164570256686
-0.14076907870412886,-0.17441184487672032,-0.0055872309024889676
-0.31394330862915626,0.20349214683734684,0.047610337681018064
-0.43621022922443764,-0.1209801568860115,-0.05345127674844183
0.028541485869177177,-0.07749183455027096,0.11078401992277095
0.03495227189160173,-0.1268359211026614,-0.19530937128678438
0.016718384439387272,0.34604742093918983,-0.23863644742159568
0.1559504606362321,-0.19746674205289472,0.2736056060266794
-0.037808613724379235,0.12158035419116417,0.06812034178920065
0.6869021151008642,-0.13633327916966717,-0.0061424821456215195
-0.00720752550305551,0.39926511789556335,-0.3338087684702255
0.09118070706173742,0.09780704284786146,-0.027774250230241014
0.12555242513694856,-0.3790932204244007,0.03562775539837868
0.19831928102091104,-0.10005190795742291,-0.06411069743116671
0.4843745802653127,0.1170331311876325,0.2537079631840214
-0.28793380064866825,0.05218898938661864,0.007900222046066113
-0.16656632961576884,-0.20383313703944847,-0.2617027282795186
0.0558856764450552,-0.20156387794770414,0.023352077819949597
-0.1422010335651919,0.37194373624498417,0.16154679956082288
-0.24452707638437432,-0.1537283761426559,0.054637693416362536
-0.237271046302382,0.09280176339208965,-0.006602437062411182
0.009974096347025807,-0.10029306190449944,0.06325941761225282
-0.06270300474971009,-0.007403638628587194,0.10909254669353068
0.06423350687889007,0.07592008920030466,-0.3785338770539119
0.16547285503403056,-0.09864933053343594,-0.029005171909422506
-0.22162924900378192,0.06842116324889977,-0.022405401752142846
-0.046504165736120893,0.060180306113127496,-0.22497809239736927
-0.030596633885160283,0.10632037858312263,-0.0016686778237139982
0.11354989265485131,0.09938166454841244,0.6097722444877084
0.2484451483337458,-0.10241091969189728,-0.7010918101122491
