vx,vy,vz
-0.011568309375928322,-0.00456781480950831,0.0016813098141416297
0.010080656037141832,0.010901651955976192,0.0015795857328398844
0.007182661253665435,0.008378823670260228,0.006817841639011298
-0.008446668939599899,-0.008574028556054042,0.004212714877057287
-0.0006992950636199313,-0.000613451968610586,-0.01504217622440919
0.008687929597978808,-0.005862949735173738,-0.004136488350366859
-0.0025401816160391367,0.0033405493739038757,0.01122903491517907
0.0032427062572175586,-0.0006361161473735049,0.013471072848179997
0.005398490773862412,-0.0026617427819476368,0.018357373887280353
0.008223437922413214,-0.0038486014039254696,0.006677911054656008
0.019183314740347547,0.010106196985885905,-0.0006583011168788508
-0.0016844970467466951,0.021885023586837832,0.00765811969387737
0.006817215837185923,-0.005231878555787925,0.008368696624230445
-0.004667029215462343,-0.002580037117394156,-0.014396548678687872
-0.009082123656817436,-0.003937847862100257,-0.012336644238246722
-0.005588993111958894,0.004403950585901129,-0.004898730780647308
0.013275454718433902,0.00028053797090856386,0.0010785705311182087
-0.009452619691073326,0.012343892299807698,0.0032226321905142624
-0.0038920188779765497,-0.0059328835596453465,0.003600270099945745
-0.015596198481831894,0.014295427295295305,0.0004888561482031829
0.0054989828955965825,0.0017572428634592852,-0.019943562641511408
-0.0012870627001863033,-0.011933511816615314,-0.0063411975403987325
0.006757481191377127,-0.005810774533165131,-0.007474533475697866
0.007954663680791332,-0.002017070224622715,-0.00600199643398628
0.0002742382877479423,-0.009107008107612077,-0.0077915666168588225
0.003289366712823155,-0.01373957336983383,-0.007931897933930473
-0.00010967073823111914,0.006526161151913579,0.012292470447312173
6.22878061259924e-5,-0.008724080360300252,0.00245425956041001
0.00761370176612915,-0.0008847133403069627,0.009818892488848114
-0.0025058794930365395,-0.0015370549791520376,0.017262186187288846
0.002504145995745999,0.004104923657971099,-0.021621481156713168
-0.0016065063287187802,-0.012966195750271733,0.0031638165239169444
-0.0020857489883478455,-0.0008927924984792794,0.005679069105903169
0.012578446098369903,-0.004966872912204914,-0.014251179152051568
0.00855817636872091,0.00438050356185955,0.001596269685142247
0.005114633830950329,0.007753056455271998,-0.005638246260367408
0.0010198175501909094,-0.006538160006937401,0.014692768393820775
-0.0015631813903290309,-0.0066129880631481805,0.00405245127120963
-0.00039935156098414053,0.013015610417492874,0.012963332852877062
0.0054451970270288814,-0.003782552379912622,0.006995012630656064
0.0007714124779511064,-0.007499097460799612,-0.01997903316641444
0.0015851799699096282,-0.01774344890205294,0.006506100751877703
0.009346554024694236,0.0033214561842866207,-0.006915956877063201
0.011288291766017103,-0.00918534553470596,0.004274141405241845
-0.00906407538221741,-0.0019640028243148983,0.003293301622039717
-0.005287769353526632,0.007459692008580101,-0.00300350114000999
-0.0031037219004940147,-0.005286575944750866,0.0035266622409405365
0.007217087147249463,0.0030732076906830764,0.01412023031780017
-0.012594056480801231,-0.0010503881406769124,-0.0013724034636253815
0.0034908805360836653,-0.009799619527137787,-0.0020373159814764444
-0.006495688121846448,0.005214577201186229,-0.015138106837058638
-0.010526750653004941,0.00428307204484448,0.00444668824636684
-0.015492792608806911,0.00046848915631480994,-0.0012403257256870795
-0.005745549519303405,0.008625092581530595,-0.0012521991790227756
-0.01521774782079339,0.008543374950161093,-0.008013029728441796
0.004937688648878443,-0.005936015757185944,0.005967900989492557
-0.003520727194042704,-0.007763841839866373,-0.001415719221814424
-0.003442056859322149,-0.006909453941526794,-0.010435737677755127
-0.010502607054831857,0.004669142161118825,-0.0039752378093118705
0.001560634670345843,-0.012881134515995594,-0.0073790526758421284
0.001545509505085987,-0.002759715043734722,-0.004183309176931334
-0.0011082405204731807,-0.0022645958768055976,-0.0009322222168321663
0.003155880996508122,0.0005901828697974896,0.006699236119658449
-0.004540069437877252,-0.004177713487077155,-0.004834472883724975
-0.0025713305674900846,0.0038565893426957204,-0.005908929189110569
5.739607075659419e-5,0.01145190959734383,-0.0006125845712472407
-0.0015191945281938747,0.0010728696996010441,0.008627713297152796
-0.0028711166806341688,-0.004907173118397729,-0.0089829887750448
0.011984208883642747,-0.004483910407757359,-0.003985487015399182
-0.007268294343477519,-0.000320003534383224,-0.0046613032729073125
-0.009608138381273687,-0.01674751460869419,0.00045768657999111845
0.009412767712593481,0.007764796767005696,-0.003241119318643069
0.012314100608198066,-0.0033402098446899636,-0.008687963113030063
-0.0046281695132435055,0.0068757113040548564,0.02142551948532225
0.0011511160772949712,-0.0028189735674769793,0.010265148860290311
-0.002993368120826817,0.010178328985232191,0.011930810804418249
0.0032452628468480644,-0.0034782983925578147,0.002919046437487675
-0.003941291906597265,0.007868159141304175,0.003477947220525199
0.009274251508677127,-0.001684133017323667,0.0036704110229819273
-0.0013881030391579138,-0.009229917754223724,-0.010784651401173666
-0.011912492059406896,-0.00683937983400733,0.006393942465776509
-0.005377627667664625,-0.0001896427059160213,-0.008349270818263093
-0.006432298771570946,0.0022834696154580172,-0.009529721034902641
-0.009485288068978373,0.006903307301865558,-0.0023406266162955464
0.012515130306361309,-0.001720407202172156,0.008112228393089305
-0.001724926232464892,0.006018923930249352,-0.008760982798747952
0.010007995571022221,0.00966684842824235,0.004911577926024906
-0.0002576303395702359,-0.009897730956168296,0.005451013304341785
0.0026778483986385207,0.008490823374910094,-0.008282614581974402
-0.005938127547951643,-0.0011995251951891224,0.0021305426502082124
-0.014390110287551728,0.002061387418642105,-0.016165506854376465
-0.011392913351795582,-0.008678350726060203,0.009078966703723945
-0.012049282437219455,0.0015816595576956265,0.014135356422029267
-0.00229967572050886,0.00854199928047488,0.0034191494394909083
0.005672455884130843,-0.0013270936801670712,0.003485739684118345
-0.0041419264817055814,0.005302008489297911,-0.0015216583143629228
0.0035280741557732137,0.009171713866532703,0.005753117139638502
0.0003747454832273008,0.0012510317417491514,-0.009675344509478772
-0.0004019307920648011,-0.004970108305316332,-0.003724395488928469
-0.00019397801621039103,-0.00300633060979125,-0.00906025485039154
0.008189590589141078,0.002691866697181737,-0.02137821514040733
0.002623433994978201,0.002199153964129831,0.003097367755262549
-0.009464739397144643,-0.0053675800695602086,-0.0054633354407251375
0.001440856007377138,0.007642297176692706,0.009848913741529536
0.0020311403984153206,0.002515248665303778,0.0020461386850020385
-0.006413748135960443,0.007638600256557488,-0.01910532329109899
-0.00103167808775627,0.00254221989370855,-0.013097426842152971
0.0015891962225387645,-0.002965275486036066,-0.0025342406133414437
0.0011603559150893377,0.00894137245643174,-0.01298721592547477
0.022617401976398374,-0.0036835744209457034,0.02223400590309527
0.012605870778166684,-0.00021103173898537843,0.0025353057016625252
-0.003663814029415485,0.0029805630504720743,0.006031102653216855
-0.0007351950559001679,0.011584875723433322,0.007563270810039368
-5.1593301502795134e-5,0.004711701111153904,0.008708192251131971
-0.009614253172383083,-0.004485693772359285,0.004333324665166447
0.013203012238960688,-0.00910560372268746,0.007131129137365615
0.003661688408775278,0.003120527435159203,-0.00038277442124065223
-0.008830605946315951,0.021173498807489775,-0.00837479425191262
0.003059381226988995,0.008599160364086561,0.007711040637939784
0.01670723953362789,-0.0050427797883370075,0.003946796627352279
0.0269887332777107,-0.00902010091513326,0.010410233588929056
0.0096913892233432,-0.007312891022504646,0.006102915088187104
-4.869959072893299e-5,-0.01010761746057319,-0.007176218081785742
0.0008108995669694832,-0.010618144489408416,0.009371590086718909
-0.012542570910629597,-0.0013081092081240033,0.006896490340311293
0.00860007863568155,-0.010141717715453002,0.001096485455757066
-0.00559876761960523,-0.011233084532237342,-0.01689183933073503
-0.005463952090761533,0.00923967093414088,1.651409598388037e-5
-0.003829680118994019,0.005005508828844397,0.001984035826504605
-0.0012017885633784347,-0.007631513210715595,0.0070840897097438835
0.005101223656634624,-0.002526638534913402,-0.003757744970883629
0.003147491600966325,-0.007643460019603219,-0.002982286972045439
0.014700947205015398,-0.011847796277513277,0.0012186552717508895
-0.002122686310156159,-0.0019075870708055846,0.010928462755951348
-0.005569124256467339,0.001880663822288833,-0.003313894143530877
0.014289320976758613,-0.0011979797140478548,0.004209197018147974
-0.003202798629385769,-0.0005298928434117725,-0.010587281624526598
-9.32119767490804e-6,0.01040876890367875,0.006253302735790199
-0.007192752087985043,-0.008444831798689876,-0.003908985952182074
-0.007675915828513661,0.011018036672129283,-0.000697076581314383
-0.021754557132484465,0.007087387682224751,0.006285408898168656
-0.005275362160149247,-0.004364968303206127,0.0002065695076338284
0.0183186457213207,0.009127104942573272,0.007008570063674612
-0.003011495442679495,0.0011879053208199246,-0.002908879197966757
0.003185956784600265,0.0038374332582852945,-0.018102412412630317
0.0036607291905783514,-0.005041958769956861,0.001260558225711389
-0.00492138205962013,0.012760065784064937,-0.006023864823217981
-0.00044837403342308524,0.0008228430402966246,-0.01709868350964453
0.0106717021645845,0.009546990462724338,-0.0020530056233181047
0.009964082369187902,0.002793026783684273,0.005824738870705556
0.00205736371616131,-0.004355443808800273,0.0012698302146740231
-0.005457220251684622,0.00034106800640054495,-0.001373883086799564
0.011566237158181069,-0.004516091887422978,-0.011671901697763973
0.011249486611629425,-0.0023041319621500784,0.00845896178306539
-0.008625059597452167,-0.0009605750546142367,-0.008601429463503753
0.007008929241261536,-0.004480482544681352,0.01236884274827185
-0.0020919199845137364,-0.014390614644201938,0.0032243666990735553
-0.009806415480349925,-0.004341323497836229,0.002397013760500809
-0.006592221750535057,-0.01564066708790454,0.004498491281405072
-0.011855964247280623,-0.00014254366498605634,-0.005465905059859456
-0.011664500540860281,-0.005884449650136556,-0.013504084466067455
0.0005245653799748884,0.006829177426235191,0.005429831011224712
0.005048133878906176,-0.0035306437818698115,0.0034654697019137013
0.01113397364403619,0.0034013993148235278,-0.010539904277375252
-0.0013237243244647594,0.009340872861716826,0.004060837276651444
-0.0030116409405320315,-0.004906071546952921,-0.010608777625033584
0.009671593231056614,-0.007253673431059259,-0.00744007052406904
0.013320299244338522,0.005479693613417832,0.014138815303585127
-0.023396041741220418,0.010782832129797837,7.258087543674417e-5
0.0051875668109017704,0.00403386094101861,0.01533338123610619
-0.005078579900425233,-0.0033367454063855475,-0.00715953027286442
0.004243155603416591,-0.0050013642925537055,0.0017607171442770957
-0.00810071748528844,0.0019681235508312235,0.011261959908701956
-0.0020211677282222333,0.008170798650186866,0.014128722675854168
-0.0026564698335238505,-0.0011275379559922024,-0.009242110931812658
0.0094049924116208,0.0059121871158304305,0.013356409704950906
-0.0035006555765120027,0.006020289402254127,-0.009174939962988644
0.0036985658665999914,-0.017746460911302532,0.005352880375236884
0.0005951495932465972,-0.007440753529027309,-0.007376279263520329
-0.0010804840346356297,0.0020456864073964856,0.0009657464196994126
-0.0050284664613718145,-0.007926163925998512,-0.009645703762639481
-0.0030833633735889467,0.004396341073904436,0.007556252899618885
-0.0004972090845315024,-0.0028593794127583674,0.009895041611705544
0.01240943287986817,0.003018666410788266,-0.011075876715974679
0.0027500266537623594,-0.012054006292433323,0.00048460551530503333
0.02673471112393909,0.0049916966652227045,-0.006313728828886075
0.0065708025586315895,-0.007460023722048632,0.0037055160979617276
-0.0029760748721260454,0.0010355458678064184,0.0058574220797076686
0.004008695399638332,0.0010779468562947504,-0.006898749384439403
0.0015318506046543235,0.006201551500802117,0.00496677190022749
0.008091686266726057,-0.012215502063699193,-0.0037393659810995745
-0.008493438933496628,0.0012429253508630513,-0.00019612849871881787
-0.0029790988793878207,0.007016166532007678,-0.004120458865100258
-0.001024005634013553,-0.004357724476074946,-0.019050218240369
-0.003109604320986826,-0.008087156514343321,0.00904626253736045
-0.00568756992740171,0.004412656900996126,-0.007511825409475862
-0.0007206267758546265,0.005241686608814191,0.003335450864970552
0.006732333881112218,0.006902920973983477,-0.0018429892537593412
0.014822251472262127,-0.0023354997826732847,0.0027690948100866208
0.0009064528482386867,-0.00042503469805648574,-0.009798369422810439
0.002928907272118129,-0.011749988170189858,-0.0012140219691065051
-0.006593576018362491,-0.003819813609768338,-0.0001676681924915508
0.005681183885910346,0.005716636725710015,-0.009025085827481042
0.0015174241544160525,0.0029276700989386037,-0.0012149791324359525
-0.00080545258042499,0.001984167959560273,-0.014795997483952331
0.001778004250735026,-0.011214773949499789,0.007779501711644653
-0.000186979068967307,-0.011457179268775743,-0.012676019937290565
-0.008777125303111331,0.0011837292890406756,0.002673696100380565
-0.00395695552755263,0.019309288706577967,-0.004881215303730679
-0.007585702727756028,-0.007583136014726087,0.0005252148882501922
0.014047884805150996,0.005323489725963443,-0.0018240096667468321
-0.0032967093856690064,0.007595055157416908,0.008239788482125058
0.0011959861530670723,0.009889292652402952,0.00886052548937724
0.006784310753870391,0.008934880070995589,-0.005249408345400906
-0.011289927444844007,-0.0004538034432724524,0.0045693047876872546
0.002226326991382391,0.01602636787107374,0.0077669210198118765
0.0005876014973294599,-0.005779374309875297,0.00736588665452852
-0.004722073752946215,0.00364258195193034,-0.0038232753747696013
-0.0036573558087290904,0.006020934385251336,0.01809945302491659
0.010869509604500071,0.0024603534528903136,-0.013675274746059982
0.012121423461371045,-0.01463198845744414,0.0007753136393919926
0.017739427518934387,0.011917095554631281,-0.0070768392474024324
-0.009929884118443637,0.0028806099021956265,0.005742453930702385
0.001154426804216104,-0.00024278846268737444,0.013110525896659609
-0.0035044868070312194,-0.01492344009870435,0.010378978969803209
0.005758457449137237,-0.014898771629560876,0.006663888837488032
-0.004669941399453446,-0.0013504138004847002,-0.0049979067407609715
-0.006972939365930306,0.006136917694444801,0.005408178738060281
0.007365922602262873,0.006611826436837837,-0.017715024788422948
0.0005010911928231327,0.0009037264818507207,0.008064311408449534
-0.00948639285835455,0.0015351170792158916,0.014645530374308878
0.0063755488324593644,0.0055683201620573795,-0.0027254536893419686
0.0018672974963314264,-0.006103570242710403,-0.007366155993244632
0.004693176123256669,-0.01835856289599069,-0.019291122570764947
0.012447573988115515,0.011649041571677293,-0.022388632350473364
-0.005477202935217669,0.005623119759311451,-0.006766382750194699
0.007061064893094367,0.003128119827604992,0.001634488109028333
-0.021104791990157912,0.007612229907774342,-0.005157994169192145
-0.009582379584851149,-0.011433314540692538,-0.0002007521402184549
-0.008265066664603587,-0.010441647523015414,0.009204644232696768
-0.02241733727242162,-0.013757223128121686,0.000745128085619006
0.0026904948726251877,0.0026784877725926346,0.00666739047405945
0.0012089153579152778,-0.01138057066292511,-0.012547634128181148
-0.011225056185524782,0.0055168337641949535,-0.014467385268263072
0.012254940699372014,-0.018720186588183235,0.0055115624468459875
-0.0025636714094354994,-0.0035034115396390462,0.0031592895805158216
-0.0016658934171661513,-0.007448957661190922,-0.0042748539285499725
0.0012575432735565982,-0.010539014120849547,-0.011505022432250473
-0.015685952339688426,-0.00569164515766952,-0.006914908230965976
0.0012180542597694148,0.0037728689322219277,-0.015852332865940944
-0.0030184863034400373,0.007784339262948837,0.006940294317458468
0.0030192879109464856,0.0023048154927625647,0.001825446874557556
-0.015475708985533847,-0.0034987148547325243,-0.005288425598077663
0.0024006619290164333,-0.00038526977191500353,0.0069475009665856576
0.004446920401300078,0.003911577840091887,0.005758937807923352
0.008919571326127354,-0.009818149197769143,0.004365872951015675
-0.009656283097248471,0.004397733997559094,-0.0071075379871282296
-0.015105461696426424,0.0037420942640256022,0.006553893554899532
0.019304137708353073,0.01326493645549669,0.007810806794911191
0.009312219641888678,-0.010283484808131165,-0.0033958436990432247
-0.009004167943310132,0.01069795355508283,0.014795214100454061
-0.003271034358593808,0.0007363980921061319,0.0018804830086467995
-0.00023731992018334908,0.0035292611634352845,-0.014525271574430424
-0.0057932222314624115,0.00035827275182368705,0.004525761663613557
0.012431470411635089,0.009782676286993242,-0.0007057993677482191
-0.005349455846622265,-0.012262628317512037,-0.003182645570974515
-0.005609194810377394,-0.001929239788415238,0.0010717614034168484
0.0035602228048882186,-0.006522675390974328,-0.002349020357124478
-0.006284678293120513,0.009192379448289469,0.002705744499151067
-0.012421556710423907,-0.0023675361826991943,-0.0011281315577761784
0.0034892609835453312,0.001447766011508163,-0.0029013899652617077
-0.006932489962351858,-0.00991162376075845,0.0030425168229271586
-0.003376907953991163,0.002894847566456168,0.007133746897010936
-0.008986196187475667,-0.004647686027198061,-0.0016809556480766952
-0.014045652139832247,0.009080914771337113,0.0029670228357944906
-0.009227081005444731,0.0035980704690570264,-0.009880747681629902
-0.011900514901043636,-0.006219743214640128,0.0018289980715137729
-0.0007196201884487333,0.004920945334058787,-0.0049396385345924256
0.0044360553058283856,-0.00315419186321362,-0.00404511943836683
-0.002017712547166645,-0.005776794509204888,-0.0042826391219794166
0.008645074169573202,-0.011882852617771776,0.01596801554943279
0.011718259173434014,0.0038402911126639246,-0.0076955858832730845
-0.003877147487517166,0.0012946518775489016,-0.003136879826706042
-0.008055403028226186,-0.006400491156378394,0.0002702126501075724
-0.006057292850436833,0.0005115686048349108,-0.008108756079636
-0.0073038431376467984,0.001326471243014939,0.013947540624251523
0.004504635078606766,0.0036903921546792627,0.00023992197604907287
0.006079421635814111,-0.00013047741204688947,0.019851751247080555
-0.009156812005858597,0.009900580011274814,-0.00329314895003412
0.0006410809671048004,-0.00032844350517069823,-0.005628777934509017
0.004312320309218936,-0.0043119381465671165,0.004796129442166258
-0.0034650383818891056,0.003955829746689826,-0.0015437228259270585
-0.0006095824691687474,-0.004525830965676213,0.0028128835815274845
-0.0010112483779958507,-0.00010428575126526314,0.01738378955627366
-0.004390714064574193,-0.005738075884738948,-0.0013085947897780784
-0.004106061435897985,-0.000436525191136341,0.010216756566447003
-0.0057624867112061745,0.00403080993611581,0.0017533888221613247
0.00794582668397862,0.004525838851738459,0.01119500915292807
0.008617382190360089,0.005781349662860595,-0.006045626055337129
-0.0005468259066709324,-0.010880957393635605,0.006755230529603672
0.00882351770297524,-0.0022901649046832375,0.0022025139348297866
0.0024104162452230106,0.005937013929899865,-0.0170753399289953
-0.002432487285183637,0.008745373870823579,0.0049649936665203875
-0.011274348120758476,0.008874482612254935,-0.007644219067611227
-0.010047761451365829,-0.005536078294341003,-0.005984176400970782
-0.006967087955382143,0.005461105797876295,-0.0002530585432554989
0.0017261284152282374,0.0012503416570972497,-0.01248687839490556
0.0011396781879763566,-0.0002778957176543711,-0.010283228251865959
0.008608833870970401,0.0003323352922985318,0.0044413371789471644
0.004408780766923218,0.00731518739496417,-0.008616816068189015
-0.00402522149305247,0.0032701478447067106,0.00048558316280838644
0.01112450580491743,0.0025111993179916916,-0.0005613169129662698
0.01099341535028508,0.012044797154292915,0.010156459654206225
0.0055095505546563965,-0.012745830927923418,0.00597753059330608
-0.007998223497625283,0.0030826643278373156,0.004354002611322026
0.015130588415071694,0.0146338347611959,0.00547787950325028
0.008092197772972858,0.009903583595488319,0.00498159506672638
-0.005501186007146754,-0.01075844091623583,-0.0031377360358672557
0.0024254831690425143,0.0009844324494014552,-9.10649638674334e-6
0.017698818059580106,0.006794005878098321,0.007688651896844154
0.00042410220455804074,0.004684443800754951,-0.014571249263005615
0.00312372705480681,-0.015255129168373703,-0.01684946373118759
0.010321695857463504,-0.009896019056533364,-0.007403830821267197
0.0037269910029093622,0.004755364689845603,-0.00028435082257503863
0.005060432482639196,-0.007419311283982582,-0.007865486313205067
0.00888090443808436,-0.004600764444614481,-0.00296942048371923
-0.007589455898533124,-0.0006528120035575592,0.01250892914974685
-0.008345833958979348,-0.005505660324081389,-0.007856724099283868
-0.007092315891332815,0.009688548484676571,0.009133750427606972
-0.001801371570021546,0.005076828505500272,0.009533278476280124
-0.006680307090212945,0.007895165113192206,0.003962501007133697
0.004440091878198549,0.020117390559004605,-0.005963197666090352
0.006855984414757949,0.00551450545662905,-0.013939134372367948
-0.0034356840994257676,0.004567834116564471,-0.013753548021883576
-0.002530824443141199,-0.008163746926606492,0.00048290615978434885
0.005803601154680659,0.008320556040113024,-0.0060849556413565785
0.011757682041904981,-0.009943366948827576,-0.008304972387622426
-0.009881852403190335,-0.0017421421683176828,0.010715016818153851
-0.0048979998748282195,0.004154146779605677,0.0015184655602669978
-0.0021811009575583946,0.013875240575534936,0.01038641430054813
0.004792244154074762,0.004093767202621715,0.01891120207365711
-0.004456157528083825,-0.000920221841604998,-0.005340686317151606
0.010409086977556263,-0.00474282583333033,0.011418464193355725
0.0065390183735731374,-0.01260151972222131,-0.009758098916042084
-0.018582574684476046,-0.0012933238999455812,0.002731367423686467
-0.0002553666074507314,-0.0035249543459005225,-0.004067260150027334
0.016236502459135545,0.007845501816117656,-0.011904988106400269
0.002171960421034988,0.002275546307984689,-0.005993157152446586
-0.0018573015359485906,0.00836366965559539,-0.007714267200741876
-0.004702784811834268,0.0011146657000185006,0.00922656568820613
0.005578099476864811,-0.00017490513578821186,0.012759654002684851
-0.005778898159508729,0.0028481565008990736,0.008604774729075065
0.0020754439567994133,0.0028104287127477968,-0.005709915951761528
-0.005015139157782872,-0.00017053364144614333,-0.00644660678650499
0.0008711342800040624,-0.0036100621620212105,-0.012214067286940758
-0.006157759154985094,0.007569091801259218,0.0017961630773096736
0.01577630811366394,-0.0024753293495299346,0.006245769428608132
0.001088536373537311,0.01680304623464854,0.005352909472589334
-0.0019776335528545767,-0.001197091403872724,1.7901440725655054e-5
0.00439082790602044,-0.0043145329428661465,0.014910415849355738
0.004227037089956053,0.007580161564131722,0.007668846312394218
0.0010985780482373952,-0.007006742223241595,0.015708624124219275
-0.005800626899188581,-0.008324930744451533,-0.0035355208265900814
0.009034641444119263,-0.00940634571777585,-0.01558593197477925
0.01292539811175793,-0.0004412778340882305,-0.004916126848319573
